id,player_name,games,time,position,team_title,league,season,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90,data_source,jornada,fecha_descarga
9948,Michael Olise,34,2370,M S,Bayern Munich,Bundesliga,2024-2025,0.4556962025316455,0.3808180170628843,0.569620253164557,0.5425504566276375,3.2658227848101262,3.3797468354430378,0.1139240506329113,0.0,0.4556962025316455,0.3808180170628843,1.1822679971780958,0.5752391030516806,historical,,
337,Leroy Sané,30,1638,M S,Bayern Munich,Bundesliga,2024-2025,0.6043956043956045,0.596927796377913,0.2747252747252747,0.3364428274005979,3.6813186813186816,2.032967032967033,0.1098901098901098,0.0,0.6043956043956045,0.596927796377913,1.183247578913694,0.470666535669467,historical,,
956,Andrej Kramaric,32,2800,F M,Hoffenheim,Bundesliga,2024-2025,0.3535714285714286,0.4114239321589203,0.2571428571428571,0.1366268552972802,2.217857142857143,1.607142857142857,0.1285714285714285,0.0,0.2571428571428571,0.3383526085975712,0.6196581174220358,0.1910227755018111,historical,,
3310,Alassane Pléa,30,1930,F M S,Borussia M.Gladbach,Bundesliga,2024-2025,0.5129533678756477,0.3202165349777499,0.1865284974093264,0.1522920851069719,1.9585492227979275,1.16580310880829,0.1398963730569948,0.0,0.466321243523316,0.2848798001059596,0.614595029396946,0.3109618193648485,historical,,
12934,Shuto Machino,31,1901,F M S,Holstein Kiel,Bundesliga,2024-2025,0.5207785376117833,0.3907275699551312,0.094687006838506,0.1083516034697903,2.319831667543398,1.230931088900579,0.094687006838506,0.0,0.4260915307732772,0.3189759648530922,0.5893960767187989,0.3019764655657203,historical,,
8397,Florian Wirtz,31,2365,F M S,Bayer Leverkusen,Bundesliga,2024-2025,0.3805496828752643,0.3825910434000839,0.4566596194503171,0.3165018236851339,2.968287526427061,2.13107822410148,0.1141649048625792,0.0,0.3044397463002114,0.2672423760684297,0.7927221144228607,0.4172390047972727,historical,,
8700,Xavi Simons,25,2171,M,RasenBallsport Leipzig,Bundesliga,2024-2025,0.4145555043758636,0.25800243932076,0.2487333026255182,0.2564867853668773,2.0727775218793183,2.0727775218793183,0.2072777521879318,0.0,0.4145555043758636,0.25800243932076,0.6971097983443918,0.2882084012664734,historical,,
8791,Ritsu Doan,34,2901,F M S,Freiburg,Bundesliga,2024-2025,0.3102378490175801,0.2499172647003057,0.217166494312306,0.1361745238427415,1.8924508790072387,0.8376421923474664,0.062047569803516,0.0,0.3102378490175801,0.2499172647003057,0.5972361136824972,0.3177681855275657,historical,,
8846,Paul Nebel,31,2347,M S,Mainz 05,Bundesliga,2024-2025,0.3834682573498082,0.2404022522661144,0.1533873029399233,0.1654371125111694,1.6872603323391564,1.342138900724329,0.1150404772049424,0.0383468257349808,0.3834682573498082,0.2404022522661144,0.6787522581676169,0.3207628950905205,historical,,
10734,Jens Stage,28,2215,M S,Werder Bremen,Bundesliga,2024-2025,0.4063205417607223,0.322742067260613,0.2031602708803611,0.1315711208242864,1.7878103837471784,0.9345372460496614,0.4063205417607223,0.0,0.4063205417607223,0.322742067260613,0.6224832513262402,0.3231527449449621,historical,,
13062,Mohammed Amoura,31,2512,F M S,Wolfsburg,Bundesliga,2024-2025,0.35828025477707,0.3892214364404819,0.322452229299363,0.1543632786718025,2.7229299363057327,1.2539808917197452,0.214968152866242,0.0,0.286624203821656,0.3349221522169437,0.5741711733655138,0.1861900956945339,historical,,
5752,Alexis Claude Maurice,28,2160,F M S,Augsburg,Bundesliga,2024-2025,0.375,0.1938675629595915,0.0833333333333333,0.0527867304238801,2.458333333333333,0.875,0.1666666666666666,0.0,0.375,0.1938675629595915,0.4608352910727262,0.2387413332471624,historical,,
10394,Jonas Wind,31,1966,F M S,Wolfsburg,Bundesliga,2024-2025,0.4120040691759918,0.2901951574634226,0.1373346897253306,0.2181404295954417,1.8311291963377416,1.510681586978637,0.091556459816887,0.0,0.3662258392675483,0.2208158094056958,0.4515161649499274,0.1910880535636343,historical,,
10804,Deniz Undav,27,1733,F M S,VfB Stuttgart,Bundesliga,2024-2025,0.467397576457011,0.6219023106263954,0.1557991921523369,0.2418556228383249,3.894979803808425,1.350259665320254,0.2077322562031159,0.0,0.467397576457011,0.6219023106263954,1.0373447857371525,0.260217397377557,historical,,
10832,Loïs Openda,33,2489,F M S,RasenBallsport Leipzig,Bundesliga,2024-2025,0.325431900361591,0.3628388267532799,0.1807955002008839,0.1361487408094901,2.8204098031337885,1.0124548011249497,0.1084773001205303,0.0361591000401767,0.325431900361591,0.3354383040595217,0.5691971091269944,0.145030614234097,historical,,
11981,Benedict Hollerbach,34,2594,F M S,Union Berlin,Bundesliga,2024-2025,0.3122590593677717,0.3150511246300952,0.0346954510408635,0.0829351735326447,2.6368542791056284,0.9714726291441788,0.1040863531225906,0.0,0.3122590593677717,0.3150511246300952,0.4281980737701988,0.0970855210466151,historical,,
4329,Marvin Ducksch,32,2477,F S,Werder Bremen,Bundesliga,2024-2025,0.2906742026645135,0.3795800176529958,0.2906742026645135,0.3655225975641234,2.579733548647557,2.2163907953169155,0.1090028259991925,0.0,0.2543399273314493,0.3245134823261897,0.7032804942186388,0.1810672144989453,historical,,
5266,Vincenzo Grifo,34,2510,F M S,Freiburg,Bundesliga,2024-2025,0.2868525896414343,0.2864612324378524,0.3944223107569721,0.3177016896986035,2.366533864541833,2.330677290836653,0.0717131474103585,0.0,0.2868525896414343,0.2049474057581914,0.5080771207275143,0.229494724760344,historical,,
8137,Maximilian Beier,29,1578,F M S,Borussia Dortmund,Bundesliga,2024-2025,0.4562737642585551,0.5411594187550445,0.2851711026615969,0.1830821744955991,2.3954372623574143,1.4258555133079849,0.1140684410646387,0.0,0.4562737642585551,0.5411594187550445,0.8004211858906447,0.2450785215434126,historical,,
10542,Jamie Bynoe-Gittens,32,1803,F M S,Borussia Dortmund,Bundesliga,2024-2025,0.3993344425956739,0.2294386416276957,0.1497504159733777,0.1735265057738529,2.59567387687188,1.048252911813644,0.1996672212978369,0.0,0.3993344425956739,0.2294386416276957,0.6002590985048235,0.2757333298546948,historical,,
10774,Adam Hlozek,27,1890,F M S,Hoffenheim,Bundesliga,2024-2025,0.380952380952381,0.2787870193521181,0.1428571428571428,0.1337215668920959,2.8095238095238093,1.0,0.0952380952380952,0.0,0.380952380952381,0.2787870193521181,0.5503513071508634,0.2251231995012079,historical,,
11867,Victor Boniface,19,1031,F M S,Bayer Leverkusen,Bundesliga,2024-2025,0.6983511154219205,0.794569935837524,0.08729388942774,0.1038715391483963,4.451988360814744,0.8729388942774007,0.1745877788554801,0.0,0.6983511154219205,0.7284206675345695,0.7221711449195007,0.2026434093858291,historical,,
13075,Phil Harres,25,1461,F S,Holstein Kiel,Bundesliga,2024-2025,0.4928131416837782,0.3738606163134198,0.0616016427104722,0.1039248140953343,2.2792607802874745,0.6160164271047228,0.1848049281314168,0.0,0.4928131416837782,0.3738606163134198,0.5423135009022464,0.1239742994599151,historical,,
82,Nadiem Amiri,30,2501,M,Mainz 05,Bundesliga,2024-2025,0.2518992403038784,0.2054942730979555,0.1799280287884846,0.2972929707740614,2.2311075569772094,2.2311075569772094,0.2518992403038784,0.0719712115153938,0.1799280287884846,0.1509561662117942,0.5777514975120286,0.3621882454204302,historical,,
993,Serge Gnabry,27,1216,F M S,Bayern Munich,Bundesliga,2024-2025,0.5180921052631579,0.619429936081073,0.3700657894736842,0.3856423506543873,3.626644736842105,1.776315789473684,0.0,0.0,0.5180921052631579,0.5633444911922867,1.3271713977385509,0.6041100942591009,historical,,
7879,Marius Bülter,25,1772,D F M S,Hoffenheim,Bundesliga,2024-2025,0.3555304740406321,0.1852893216049815,0.1015801354401805,0.1543860788757725,1.930022573363431,1.1173814898419865,0.2031602708803611,0.0,0.3555304740406321,0.1852893216049815,0.402820719149527,0.1357887522632815,historical,,
9612,Myron Boadu,18,999,F S,Bochum,Bundesliga,2024-2025,0.6306306306306306,0.741393553042734,0.09009009009009,0.1484421887309164,2.2522522522522523,0.990990990990991,0.1801801801801801,0.0,0.5405405405405406,0.6731253785190282,0.9041001439631522,0.1040334835111558,historical,,
9783,Jae-Sung Lee,33,2711,M S,Mainz 05,Bundesliga,2024-2025,0.2323865732202139,0.2274991483683517,0.1991884913316119,0.1602356662793062,1.2947251936554776,1.1287347842124678,0.1327923275544079,0.0,0.2323865732202139,0.2274991483683517,0.5178008450876079,0.2624950562894058,historical,,
10772,Karim Adeyemi,25,1462,F M S,Borussia Dortmund,Bundesliga,2024-2025,0.4309165526675786,0.3534830366446039,0.3693570451436389,0.4535291785764139,2.831737346101231,1.7852257181942544,0.2462380300957592,0.0,0.4309165526675786,0.3534830366446039,0.9521699673336932,0.219891138588844,historical,,
11845,Phillip Tietz,34,1683,F S,Augsburg,Bundesliga,2024-2025,0.374331550802139,0.3540456593335471,0.106951871657754,0.0791986869837351,2.7272727272727275,1.1229946524064172,0.213903743315508,0.0,0.320855614973262,0.313522840357002,0.4203472720747963,0.0781506573392905,historical,,
11856,Marvin Pieringer,31,2253,F M S,FC Heidenheim,Bundesliga,2024-2025,0.2796271637816245,0.3793977637255636,0.1597869507323568,0.2033100502141385,2.396804260985353,1.2383488681757655,0.2796271637816245,0.0,0.1597869507323568,0.2885856446419432,0.4643776658897632,0.1133704739318944,historical,,
12421,Andrej Ilic,16,954,F S,Union Berlin,Bundesliga,2024-2025,0.6603773584905661,0.5346057439258076,0.0,0.0322723594265726,2.547169811320755,0.5660377358490566,0.0943396226415094,0.0,0.5660377358490566,0.4631173795194558,0.4074381697782367,0.0431528597859279,historical,,
12922,Samuel Essende,30,1668,F S,Augsburg,Bundesliga,2024-2025,0.3776978417266187,0.3113583543022974,0.1079136690647482,0.0953798548807557,2.3741007194244603,0.5935251798561151,0.2158273381294964,0.1079136690647482,0.3776978417266187,0.3113583543022974,0.3607269200134566,0.0625691127045441,historical,,
12936,Alexander Bernhardsson,19,1288,F M S,Holstein Kiel,Bundesliga,2024-2025,0.4891304347826087,0.2781989182900892,0.139751552795031,0.1185093807079684,1.8866459627329195,1.0481366459627328,0.2096273291925466,0.0,0.4891304347826087,0.2781989182900892,0.5450717740408753,0.2030684416737662,historical,,
6475,Lucas Höler,31,1867,F M S,Freiburg,Bundesliga,2024-2025,0.289234065345474,0.5581855343232739,0.192822710230316,0.1470905977556204,1.6871987145152652,1.0123192287091591,0.144617032672737,0.0,0.289234065345474,0.5216563961418255,0.7004514266350209,0.1291456255372404,historical,,
8645,Enzo Millot,29,1863,M S,VfB Stuttgart,Bundesliga,2024-2025,0.2898550724637681,0.4221995857854684,0.2415458937198067,0.1416074214638143,2.1256038647343,1.1594202898550725,0.4347826086956521,0.0,0.2898550724637681,0.3855920196983261,0.7637457201338332,0.3530702746252795,historical,,
10367,Tiago Tomás,32,1919,F M S,Wolfsburg,Bundesliga,2024-2025,0.2813965607087024,0.2609433313135743,0.0468994267847837,0.1222648965646165,1.9697759249609168,0.8910891089108911,0.3282959874934861,0.0,0.2813965607087024,0.2609433313135743,0.4234154945129743,0.1215063863486797,historical,,
11762,Morgan Guilavogui,25,1828,F M S,St. Pauli,Bundesliga,2024-2025,0.2954048140043763,0.4262871849320063,0.0984682713347921,0.1515396357630124,2.0185995623632387,1.3293216630196938,0.2954048140043763,0.0,0.2954048140043763,0.4262871849320063,0.5886998397035267,0.1797935994610973,historical,,
12924,Marco Grüll,30,1189,F M S,Werder Bremen,Bundesliga,2024-2025,0.4541631623212784,0.3189498716550178,0.0756938603868797,0.1563746138664606,1.8923465096719931,0.8326324642556769,0.0756938603868797,0.0,0.4541631623212784,0.3189498716550178,0.5973216303827084,0.1657568829414521,historical,,
28,Mitchell Weiser,32,2874,D M,Werder Bremen,Bundesliga,2024-2025,0.1565762004175365,0.1735172429489504,0.2505219206680584,0.1893386431621671,1.3465553235908143,1.2839248434237995,0.2192066805845511,0.0313152400835073,0.1565762004175365,0.1735172429489504,0.5740301433896222,0.3250403669594723,historical,,
226,Kingsley Coman,28,1276,M S,Bayern Munich,Bundesliga,2024-2025,0.3526645768025078,0.2851075438350486,0.2821316614420062,0.3003572201981066,3.103448275862069,2.25705329153605,0.0,0.0,0.3526645768025078,0.2851075438350486,0.906380859355451,0.4658191166467801,historical,,
261,Julian Brandt,30,2354,M S,Borussia Dortmund,Bundesliga,2024-2025,0.1911639762107052,0.175100664565452,0.3823279524214104,0.3452859421164911,1.6822429906542056,2.332200509770604,0.038232795242141,0.0,0.1911639762107052,0.175100664565452,0.8849803862037706,0.509461270433201,historical,,
5257,Willi Orban,25,2228,D,RasenBallsport Leipzig,Bundesliga,2024-2025,0.2019748653500897,0.2115420507404224,0.0,0.0429341762077524,0.8886894075403949,0.3231597845601436,0.1615798922800718,0.0807899461400359,0.2019748653500897,0.2115420507404224,0.3368804492374056,0.2750897964235241,historical,,
5263,Lukas Kübler,28,1864,D S,Freiburg,Bundesliga,2024-2025,0.2414163090128755,0.1380082076743181,0.0482832618025751,0.03594997991476,0.8690987124463521,0.5311158798283262,0.2414163090128755,0.0,0.2414163090128755,0.1380082076743181,0.2182909428159998,0.1450761633899158,historical,,
7054,Steven Skrzybski,23,1313,F M S,Holstein Kiel,Bundesliga,2024-2025,0.3427265803503427,0.2237133148373853,0.2056359482102056,0.2720842640088007,2.1934501142421934,1.4394516374714394,0.0,0.0,0.3427265803503427,0.2237133148373853,0.633562557886568,0.2835284816512592,historical,,
9062,Armin Gigovic,30,1900,M S,Holstein Kiel,Bundesliga,2024-2025,0.2368421052631578,0.0933786734546485,0.0473684210526315,0.1157266207725594,1.1842105263157894,0.7105263157894737,0.2368421052631578,0.0,0.2368421052631578,0.0933786734546485,0.3924153175303026,0.2238663100098308,historical,,
9069,Romano Schmid,32,2856,M,Werder Bremen,Bundesliga,2024-2025,0.157563025210084,0.1530831858140079,0.1260504201680672,0.2068627424178128,1.512605042016807,2.142857142857143,0.0945378151260504,0.0,0.1260504201680672,0.1292036674885439,0.6276292911096781,0.4264861660688614,historical,,
9328,Jeremie Frimpong,33,2335,D M S,Bayer Leverkusen,Bundesliga,2024-2025,0.1927194860813704,0.210665450704621,0.1927194860813704,0.171518930690702,1.3104925053533192,1.1563169164882228,0.1541755888650963,0.0,0.1927194860813704,0.210665450704621,0.576550945480069,0.2530490918767018,historical,,
10289,Tom Bischof,31,2593,M S,Hoffenheim,Bundesliga,2024-2025,0.1735441573467026,0.075866408086523,0.069417662938681,0.1536314734686963,1.7701504049363672,1.700732741997686,0.1735441573467026,0.0,0.1735441573467026,0.075866408086523,0.407873597915539,0.2987281732387608,historical,,
10750,Rasmus Kristensen,30,2520,D M S,Eintracht Frankfurt,Bundesliga,2024-2025,0.1785714285714285,0.1075179660692811,0.1071428571428571,0.1595438802282192,0.8571428571428572,0.7142857142857142,0.1428571428571428,0.0,0.1785714285714285,0.1075179660692811,0.5834429759000028,0.3974339535925538,historical,,
11917,Mathias Honsak,22,1164,D F M S,FC Heidenheim,Bundesliga,2024-2025,0.3865979381443299,0.2125269901391465,0.0773195876288659,0.0891223469672282,2.242268041237113,1.0051546391752575,0.0773195876288659,0.0,0.3865979381443299,0.2125269901391465,0.2873690712467297,0.1170781850046718,historical,,
11983,Matús Bero,29,2488,M S,Bochum,Bundesliga,2024-2025,0.1808681672025723,0.1838828843622992,0.0361736334405144,0.1507518771913058,1.157556270096463,1.844855305466238,0.3617363344051447,0.0,0.1808681672025723,0.1564713485967188,0.3432151451602075,0.1418341585012733,historical,,
335,Leon Goretzka,26,1303,M S,Bayern Munich,Bundesliga,2024-2025,0.2762854950115119,0.2377082697949954,0.0690713737528779,0.1238285640078787,2.210283960092095,0.8288564850345357,0.1381427475057559,0.0,0.2762854950115119,0.2377082697949954,0.9736217874876372,0.7688781966155799,historical,,
3314,Franck Honorat,19,1478,F M S,Borussia M.Gladbach,Bundesliga,2024-2025,0.2435723951285521,0.2456490883127318,0.4262516914749661,0.4099873044995619,1.8876860622462788,2.9837618403247634,0.0,0.0,0.2435723951285521,0.2456490883127318,0.6653523420554578,0.1557724296552644,historical,,
3455,Raphael Guerreiro,23,1595,D M S,Bayern Munich,Bundesliga,2024-2025,0.225705329153605,0.1583404915179578,0.1692789968652037,0.187179815257698,1.1849529780564263,1.5235109717868338,0.1128526645768025,0.0,0.225705329153605,0.1583404915179578,0.9357452290045056,0.6788013242769017,historical,,
6351,Robin Hack,33,2227,F M S,Borussia M.Gladbach,Bundesliga,2024-2025,0.1616524472384373,0.2008085482894745,0.2828917826672653,0.183721176584071,2.343960484957341,1.2932195779074989,0.1616524472384373,0.0,0.1616524472384373,0.2008085482894745,0.5001873293700015,0.2130230121752795,historical,,
6708,Bote Baku,34,2468,D F M S,"RasenBallsport Leipzig,Wolfsburg",Bundesliga,2024-2025,0.1458670988654781,0.1105375797865154,0.1458670988654781,0.1021961016034046,1.2763371150729337,0.9846029173419774,0.1094003241491086,0.0,0.1458670988654781,0.1105375797865154,0.4514771096432519,0.2539087621898147,historical,,
8989,Ansgar Knauff,30,1623,D F M S,Eintracht Frankfurt,Bundesliga,2024-2025,0.22181146025878,0.2904831860111183,0.277264325323475,0.2995291731686997,1.6635859519408505,1.4417744916820705,0.166358595194085,0.0,0.22181146025878,0.2904831860111183,0.7831287414331313,0.241266420651606,historical,,
9202,Felix Nmecha,26,1519,M S,Borussia Dortmund,Bundesliga,2024-2025,0.2369980250164582,0.0645199407461032,0.0592495062541145,0.0940535508017739,1.066491112574062,0.8294930875576036,0.1777485187623436,0.0,0.2369980250164582,0.0645199407461032,0.5053281124100001,0.4434256281868025,historical,,
11855,Adrian Beck,32,1602,F M S,FC Heidenheim,Bundesliga,2024-2025,0.2247191011235955,0.2363055019921968,0.0561797752808988,0.1037732681280441,2.1910112359550564,1.1235955056179774,0.0561797752808988,0.0,0.2247191011235955,0.2363055019921968,0.4982829012311576,0.2558941593958755,historical,,
11865,Jan Schöppner,33,2700,M S,FC Heidenheim,Bundesliga,2024-2025,0.1333333333333333,0.1316087525337934,0.1,0.0983339934299389,1.3333333333333337,0.8,0.2666666666666666,0.0,0.1333333333333333,0.1316087525337934,0.2718242047354579,0.1345568532434602,historical,,
153,Maximilian Arnold,28,2356,M S,Wolfsburg,Bundesliga,2024-2025,0.1146010186757215,0.0456819092105372,0.1910016977928692,0.1551368848321064,1.031409168081494,1.7190152801358234,0.2674023769100169,0.0382003395585738,0.1146010186757215,0.0456819092105372,0.3511360185205025,0.327760035935821,historical,,
183,Jonathan Tah,33,2970,D,Bayer Leverkusen,Bundesliga,2024-2025,0.0909090909090909,0.035118637493614,0.0,0.0083123790946873,0.7272727272727273,0.1212121212121212,0.0909090909090909,0.0,0.0909090909090909,0.035118637493614,0.3572121974306575,0.3462018602612344,historical,,
223,Joshua Kimmich,33,2843,D M S,Bayern Munich,Bundesliga,2024-2025,0.0949701020049243,0.0691888578703893,0.2215969046781568,0.3590690985065172,1.0763278227224762,2.6591628561378826,0.1266268026732325,0.0,0.0949701020049243,0.0691888578703893,0.9981022463836932,0.876273399102952,historical,,
422,Mario Götze,24,1564,F M S,Eintracht Frankfurt,Bundesliga,2024-2025,0.1726342710997442,0.1710323903642957,0.1150895140664961,0.2217112315694809,0.4603580562659847,2.0140664961636827,0.057544757033248,0.0,0.1726342710997442,0.1710323903642957,0.7152613409963982,0.4300160435459498,historical,,
604,Emre Can,31,2084,D M S,Borussia Dortmund,Bundesliga,2024-2025,0.1295585412667946,0.0807903162713185,0.0,0.0255578139085401,0.3886756238003839,0.345489443378119,0.1727447216890595,0.0431861804222648,0.0431861804222648,0.0153393540245386,0.5429839194285722,0.5226084420675566,historical,,
1055,Aleix García,28,1438,M S,Bayer Leverkusen,Bundesliga,2024-2025,0.1877607788595271,0.0531924447376327,0.2503477051460361,0.3158001527863766,0.9388038942976356,2.0027816411682893,0.1877607788595271,0.0,0.1877607788595271,0.0531924447376327,0.3921984995667394,0.2844484495219253,historical,,
6084,Johannes Eggestein,27,1890,F S,St. Pauli,Bundesliga,2024-2025,0.1428571428571428,0.2784816415182182,0.1904761904761905,0.1032530545212683,1.7142857142857144,1.1428571428571428,0.1428571428571428,0.0,0.0952380952380952,0.2063124298694588,0.3916274000491415,0.1167573220140877,historical,,
6273,Robin Koch,30,2595,D,Eintracht Frankfurt,Bundesliga,2024-2025,0.1040462427745664,0.0706729830129642,0.0,0.0080575921567361,0.5895953757225433,0.2774566473988439,0.1040462427745664,0.0,0.1040462427745664,0.0706729830129642,0.4222178240387426,0.3977774024181972,historical,,
6974,Mattias Svanberg,20,1232,M S,Wolfsburg,Bundesliga,2024-2025,0.2191558441558441,0.3091370484749363,0.073051948051948,0.1663914333133921,1.534090909090909,1.0957792207792207,0.2922077922077922,0.0,0.2191558441558441,0.3091370484749363,0.5248007260250871,0.3005658698195664,historical,,
7058,Kevin Stöger,31,1531,M S,Borussia M.Gladbach,Bundesliga,2024-2025,0.1763553233180927,0.2648664545328651,0.1763553233180927,0.2970988840986454,1.5284128020901373,3.0568256041802746,0.1763553233180927,0.0,0.0587851077726975,0.1757744864446909,0.7022114186520323,0.4085882533047224,historical,,
7267,Woo-Yeong Jeong,23,1308,F M S,Union Berlin,Bundesliga,2024-2025,0.2064220183486238,0.1820123069620597,0.1376146788990825,0.1087461602916821,1.720183486238532,1.1697247706422018,0.1376146788990825,0.0,0.2064220183486238,0.1820123069620597,0.4112160081095105,0.1605507759633687,historical,,
7401,Keven Schlotterbeck,18,1290,D S,Augsburg,Bundesliga,2024-2025,0.2093023255813953,0.0738398803527965,0.0697674418604651,0.0430785639341487,0.8372093023255813,0.4883720930232558,0.1395348837209302,0.0697674418604651,0.2093023255813953,0.0738398803527965,0.2137658159183554,0.1661287389998865,historical,,
7937,Julian Chabot,31,2285,D S,VfB Stuttgart,Bundesliga,2024-2025,0.1181619256017505,0.1134927119383144,0.0393873085339168,0.034241159627911,0.7483588621444202,0.2363238512035011,0.3544857768052517,0.0393873085339168,0.1181619256017505,0.1134927119383144,0.5333666749934398,0.5241010449908234,historical,,
8804,Felix Agu,22,1786,D S,Werder Bremen,Bundesliga,2024-2025,0.1511758118701007,0.1124037418635468,0.0,0.1046936620289641,0.503919372900336,1.007838745800672,0.0503919372900335,0.0,0.1511758118701007,0.1124037418635468,0.4186614317879965,0.2458178439914913,historical,,
9233,Joakim Maehle,28,2187,D M S,Wolfsburg,Bundesliga,2024-2025,0.1234567901234567,0.1128498865713062,0.1646090534979424,0.0910627626173903,0.7818930041152264,0.823045267489712,0.2469135802469135,0.0,0.1234567901234567,0.1128498865713062,0.3191897231288285,0.1656061993076354,historical,,
9730,Patrick Wimmer,29,1815,F M S,Wolfsburg,Bundesliga,2024-2025,0.1487603305785124,0.2145312662459601,0.1983471074380165,0.1488145171118176,2.0826446280991733,1.1900826446280992,0.2479338842975206,0.0495867768595041,0.1487603305785124,0.2145312662459601,0.558025735653629,0.3398306057903885,historical,,
10245,Paul Wanner,29,1796,F M S,FC Heidenheim,Bundesliga,2024-2025,0.1503340757238307,0.2127152571209886,0.1002227171492204,0.073707779135165,1.2527839643652563,1.0022271714922049,0.1002227171492204,0.0,0.1002227171492204,0.1747420383098728,0.3610845971002113,0.1503638397873211,historical,,
10550,Tom Rothe,26,1679,D M S,Union Berlin,Bundesliga,2024-2025,0.1608100059559261,0.110916171595676,0.1608100059559261,0.0804555425093137,1.1792733770101251,0.6432400238237046,0.2680166765932102,0.053603335318642,0.1608100059559261,0.110916171595676,0.2774382445255672,0.1446323950751116,historical,,
10585,Justin Njinmah,26,927,F M S,Werder Bremen,Bundesliga,2024-2025,0.2912621359223301,0.4379170539888363,0.1941747572815533,0.1704986242450846,3.0097087378640777,1.1650485436893203,0.0970873786407766,0.0,0.2912621359223301,0.4379170539888363,0.8367891363727237,0.2465006006538,historical,,
10727,Ko Itakura,31,2790,D,Borussia M.Gladbach,Bundesliga,2024-2025,0.0967741935483871,0.052997087338759,0.0,0.0351715299390977,0.6774193548387097,0.2258064516129032,0.1612903225806451,0.0,0.0967741935483871,0.052997087338759,0.3099351075267599,0.2838737598710483,historical,,
10736,Philipp Hofmann,31,2257,F M S,Bochum,Bundesliga,2024-2025,0.1196278245458573,0.1978293497290331,0.1196278245458573,0.1870394500750696,2.073548958794861,1.076650420912716,0.1595037660611431,0.0,0.1196278245458573,0.1978293497290331,0.4085545121755254,0.1283645424059285,historical,,
11911,Hugo Larsson,33,2419,M S,Eintracht Frankfurt,Bundesliga,2024-2025,0.1116163704009921,0.1137580164469879,0.0372054568003307,0.0628339924894615,0.781314592806945,0.7441091360066142,0.0744109136006614,0.0,0.1116163704009921,0.1137580164469879,0.5817857933696166,0.4472401513709983,historical,,
12941,Antonio Nusa,25,1543,D F M S,RasenBallsport Leipzig,Bundesliga,2024-2025,0.1749837977965003,0.1123199642684771,0.1749837977965003,0.1966706271285139,1.399870382372003,1.1665586519766689,0.0,0.0,0.1749837977965003,0.1123199642684771,0.4781422745472645,0.2445306875685632,historical,,
12980,Elias Saad,18,906,F M S,St. Pauli,Bundesliga,2024-2025,0.2980132450331126,0.2719054963834436,0.1986754966887417,0.1175945887761498,2.5827814569536423,1.390728476821192,0.0993377483443708,0.0,0.2980132450331126,0.2719054963834436,0.3984009372132108,0.0540225860348205,historical,,
12982,Oladapo Afolayan,32,1644,F M S,St. Pauli,Bundesliga,2024-2025,0.1642335766423357,0.1679538607080705,0.0547445255474452,0.2040995386204798,2.08029197080292,1.2043795620437956,0.1642335766423357,0.0,0.1642335766423357,0.1679538607080705,0.449881559972019,0.1387539489303518,historical,,
12986,Léo Scienza,25,1154,F M S,FC Heidenheim,Bundesliga,2024-2025,0.2339688041594454,0.1761772496015659,0.2339688041594454,0.3294859829631535,2.9636048526863084,2.6516464471403816,0.0779896013864818,0.0,0.2339688041594454,0.1761772496015659,0.4730203392006702,0.134864666739695,historical,,
13122,Nathaniel Brown,26,1964,D M S,Eintracht Frankfurt,Bundesliga,2024-2025,0.1374745417515274,0.1143293024862067,0.2749490835030549,0.2997397677783234,0.5957230142566191,1.7871690427698574,0.0916496945010183,0.0,0.1374745417515274,0.1143293024862067,0.5388567335865709,0.31295633153106,historical,,
74,Pavel Kaderábek,24,1568,D M S,Hoffenheim,Bundesliga,2024-2025,0.1147959183673469,0.0450876781809599,0.0,0.1085673098699474,0.8035714285714285,1.2053571428571428,0.3443877551020408,0.0,0.1147959183673469,0.0450876781809599,0.3419387991105358,0.2242703048621627,historical,,
106,Waldemar Anton,26,1940,D S,Borussia Dortmund,Bundesliga,2024-2025,0.0927835051546391,0.0870581743854683,0.0927835051546391,0.0519072863839797,0.8814432989690721,0.2783505154639175,0.1855670103092783,0.0,0.0927835051546391,0.0870581743854683,0.4992857007021756,0.4460015893366532,historical,,
125,Maximilian Eggestein,33,2877,M,Freiburg,Bundesliga,2024-2025,0.0625651720542231,0.0866167629341574,0.0,0.0472745396453223,1.1261730969760166,0.5943691345151199,0.1251303441084463,0.0,0.0625651720542231,0.0866167629341574,0.355584127440023,0.2806354537353743,historical,,
204,Granit Xhaka,33,2905,M,Bayer Leverkusen,Bundesliga,2024-2025,0.0619621342512908,0.024976406323366,0.2168674698795181,0.1248821574175111,0.6506024096385542,1.5490533562822717,0.0929432013769363,0.0,0.0619621342512908,0.024976406323366,0.5915782724454255,0.5048918143337955,historical,,
262,Leonardo Bittencourt,27,954,M S,Werder Bremen,Bundesliga,2024-2025,0.1886792452830188,0.1763139614167641,0.0943396226415094,0.1537506651344164,2.547169811320755,1.3207547169811322,0.2830188679245283,0.0,0.1886792452830188,0.1763139614167641,0.5558612974325441,0.339605842172256,historical,,
