id,player_name,position,position_main,team_title,league,season,season_start_year,next_season,next_team_title,next_league,games,time,minutes_per_game,high_participation,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90,next_games,next_time,target_next_xG_90
69,Carlos Gruezo,M S,M,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,28,2111,75.39285714285714,1,0.0,0.0150394605755918,0.0,0.0158628822652396,0.6821411653244908,0.2984367598294647,0.1705352913311227,0.0,0.0,0.0150394605755918,0.1874978168351793,0.1599696936894937,17,967,0.0346409712630134
157,Daniel Caligiuri,D M S,D,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,33,2675,81.06060606060606,1,0.2018691588785046,0.1518625569817061,0.1345794392523364,0.1293691591263931,1.3457943925233646,1.6485981308411215,0.1682242990654205,0.0,0.1345794392523364,0.075376675438101,0.2579675490819962,0.1625824984006374,28,2027,0.171075953615413
306,Florian Niederlechner,F S,F,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,28,1776,63.42857142857143,1,0.2533783783783783,0.3126263144942051,0.2027027027027027,0.1275703639682457,2.381756756756757,0.6587837837837838,0.1013513513513513,0.0506756756756756,0.2533783783783783,0.3126263144942051,0.4695018421783035,0.0708296910444324,26,1146,0.4273560087815785
8065,Iago,D,D,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,18,1570,87.22222222222223,1,0.0573248407643312,0.0525377364058023,0.0573248407643312,0.0595198487210425,0.5159235668789809,0.9171974522292992,0.1146496815286624,0.0,0.0573248407643312,0.0525377364058023,0.274255462180657,0.1674308219960161,28,2185,0.0385359318317415
2665,Jeffrey Gouweleeuw,D,D,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,32,2836,88.625,1,0.0317348377997179,0.0115530170718331,0.0,0.0211256275765272,0.2221438645980254,0.3808180535966149,0.2856135401974612,0.0,0.0317348377997179,0.0115530170718331,0.1338678127652551,0.1160106228858926,29,2584,0.0899196731073684
6357,Marco Richter,F M S,F,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Hertha Berlin,Bundesliga,29,1403,48.37931034482759,0,0.1924447612259444,0.3207349190149915,0.0641482537419814,0.0846745220895163,3.5281539558089805,0.962223806129722,0.1282965074839629,0.0641482537419814,0.1924447612259444,0.3207349190149915,0.4138156514367884,0.0488252252212865,30,1706,0.2007448665987687
5251,Rani Khedira,D M S,D,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Union Berlin,Bundesliga,27,1839,68.11111111111111,1,0.0489396411092985,0.0508768973358546,0.0,0.0052345644372711,0.4893964110929854,0.2936378466557912,0.2446982055464927,0.0,0.0489396411092985,0.0508768973358546,0.1917779871808033,0.1461547346661083,32,2769,0.0430531163305399
543,Reece Oxford,D S,D,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,24,1344,56.0,0,0.0,0.0668770268592717,0.0,0.0015686115615868,0.4017857142857142,0.0669642857142857,0.1339285714285714,0.0,0.0,0.0668770268592717,0.0714080476609524,0.0714080476609524,30,2697,0.0893733001317211
8803,Robert Gumny,D S,D,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,24,1383,57.625,0,0.0650759219088937,0.0440539586319388,0.0,0.0294628307433423,0.3904555314533622,0.455531453362256,0.2603036876355748,0.0,0.0650759219088937,0.0440539586319388,0.0855176613025706,0.0527690236664775,28,2287,0.0089630124553757
7810,Ruben Vargas,F M S,F,Augsburg,Bundesliga,2020-2021,2020,2021-2022,Augsburg,Bundesliga,30,1613,53.766666666666666,0,0.3347799132052076,0.2168262918564616,0.1673899566026038,0.1626602816005726,2.120272783632982,1.3949163050216986,0.1115933044017358,0.0557966522008679,0.3347799132052076,0.2168262918564616,0.3934612792269346,0.0714811837757947,29,2030,0.1578313315635905
454,Charles Aránguiz,M S,M,Bayer Leverkusen,Bundesliga,2020-2021,2020,2021-2022,Bayer Leverkusen,Bundesliga,21,1678,79.9047619047619,1,0.0,0.0216455739080302,0.0,0.0488560811002628,0.2145411203814064,0.8581644815256257,0.2145411203814064,0.0,0.0,0.0216455739080302,0.3641570667837245,0.3234969590112336,26,1568,0.0781613198816966
8317,Edmond Tapsoba,D S,D,Bayer Leverkusen,Bundesliga,2020-2021,2020,2021-2022,Bayer Leverkusen,Bundesliga,31,2648,85.41935483870968,1,0.0339879154078549,0.0290252651675995,0.0,0.0165168181191173,0.5438066465256798,0.1019637462235649,0.1699395770392749,0.0,0.0339879154078549,0.0290252651675995,0.2638816450415826,0.2578207845532327,22,1803,0.0229623593923057
8397,Florian Wirtz,F M S,F,Bayer Leverkusen,Bundesliga,2020-2021,2020,2021-2022,Bayer Leverkusen,Bundesliga,29,2233,77.0,1,0.2015226153157187,0.1800531677674857,0.2418271383788625,0.1870588065811966,1.2494402149574564,1.9346171070309,0.0403045230631437,0.0,0.2015226153157187,0.1800531677674857,0.5749188364344531,0.2703078313819493,24,1877,0.2778074305284258
183,Jonathan Tah,D S,D,Bayer Leverkusen,Bundesliga,2020-2021,2020,2021-2022,Bayer Leverkusen,Bundesliga,27,2215,82.03703703703704,1,0.0406320541760722,0.0199918483360828,0.0,0.001824411780113,0.3656884875846501,0.0406320541760722,0.1218961625282167,0.0,0.0406320541760722,0.0199918483360828,0.2324393231413299,0.2324393231413299,33,2882,0.0521112400857443
5273,Kerem Demirbay,M S,M,Bayer Leverkusen,Bundesliga,2020-2021,2020,2021-2022,Bayer Leverkusen,Bundesliga,29,1745,60.172413793103445,1,0.2063037249283667,0.1826820393709364,0.154727793696275,0.1697315677231909,2.2693409742120343,1.805157593123209,0.1031518624641833,0.0,0.2063037249283667,0.1826820393709364,0.4441627185887798,0.2131326744242179,29,2063,0.1419154334121748
6556,Moussa Diaby,D F M S,D,Bayer Leverkusen,Bundesliga,2020-2021,2020,2021-2022,Bayer Leverkusen,Bundesliga,32,2400,75.0,1,0.15,0.1822223159833811,0.375,0.2800247512059286,1.875,1.6875,0.1875,0.0,0.15,0.1822223159833811,0.5544693860923872,0.1249426613096147,32,2793,0.2845534953167692
1236,Patrik Schick,F S,F,Bayer Leverkusen,Bundesliga,2020-2021,2020,2021-2022,Bayer Leverkusen,Bundesliga,29,1869,64.44827586206897,1,0.4333868378812199,0.446174286042802,0.0481540930979133,0.0994373102602137,2.696629213483146,1.3001605136436598,0.1926163723916532,0.0,0.4333868378812199,0.446174286042802,0.599927676372218,0.1670675242789102,27,2127,0.8464818834281186
7345,Alphonso Davies,D M S,D,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,23,1771,77.0,1,0.0508187464709203,0.0066487943750444,0.1016374929418407,0.0958320496468171,0.2032749858836815,1.0163749294184077,0.1016374929418407,0.0508187464709203,0.0508187464709203,0.0066487943750444,0.709843919951656,0.6433560971732297,22,1746,0.0859388496880371
3363,Benjamin Pavard,D S,D,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,24,1945,81.04166666666667,1,0.0,0.0116941772621594,0.0,0.068556322182282,0.4627249357326478,0.6015424164524421,0.1388174807197943,0.0,0.0,0.0116941772621594,0.5035776898963975,0.4372315847369959,25,2087,0.0302658657930259
391,David Alaba,D M S,D,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Real Madrid,La-Liga,32,2678,83.6875,1,0.0672143390589992,0.0325661733686712,0.1008215085884988,0.0666962305565181,0.7057505601194922,0.9410007468259896,0.1344286781179985,0.0,0.0672143390589992,0.0325661733686712,0.5736356896582694,0.5295706804510681,30,2648,0.0735562465018578
223,Joshua Kimmich,M S,M,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,27,2191,81.14814814814815,1,0.1643085349155636,0.1018581526980504,0.4107713372889092,0.2183922744576705,1.519853947968964,2.6289365586490185,0.1643085349155636,0.0,0.1643085349155636,0.1018581526980504,0.8025002340471183,0.6522790503244811,28,2480,0.0813826297169491
220,Jérôme Boateng,D,D,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Lyon,Ligue-1,29,2393,82.51724137931035,1,0.0376096949435854,0.0126907558402617,0.0376096949435854,0.0272086325595431,0.3008775595486836,0.1880484747179273,0.2256581696615127,0.0,0.0376096949435854,0.0126907558402617,0.4364492932884851,0.4206823023807489,24,1644,0.0137517206969052
226,Kingsley Coman,M S,M,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,29,1785,61.55172413793103,1,0.2521008403361344,0.208256438624959,0.5042016806722689,0.2862600960119181,2.6218487394957983,2.26890756302521,0.0504201680672268,0.0,0.2521008403361344,0.208256438624959,0.7370462608562798,0.3325261393828052,21,1372,0.3302534971842352
335,Leon Goretzka,M S,M,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,24,1707,71.125,1,0.2636203866432337,0.1972457489263927,0.2636203866432337,0.1610174656294037,2.2144112478031635,1.054481546572935,0.1054481546572935,0.0,0.2636203866432337,0.1972457489263927,0.73866306308179,0.4887718902098797,19,1418,0.3218146057061231
337,Leroy Sané,M S,M,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,32,1819,56.84375,0,0.296866410115448,0.2652545853089408,0.445299615173172,0.3205127916091447,2.8202308960967564,1.6327652556349643,0.0989554700384826,0.0,0.296866410115448,0.2652545853089408,1.0195105519799037,0.4793635854285585,32,1973,0.4958702716315557
2276,Lucas Hernández,D S,D,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,23,1594,69.30434782608695,1,0.0,0.0444851698496447,0.1129234629861982,0.0869290242520823,0.2823086574654956,0.7340025094102886,0.2258469259723964,0.0,0.0,0.0444851698496447,0.6206676603027315,0.5647570924737597,25,2058,0.0111964854897806
75,Niklas Süle,D S,D,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,20,1502,75.1,1,0.0599201065246338,0.0414220981433809,0.0,0.0178315949572942,1.1984021304926764,0.4194407456724368,0.0599201065246338,0.0,0.0599201065246338,0.0414220981433809,0.5616250402044837,0.5374807116393243,28,1822,0.056434109971606
227,Robert Lewandowski,F S,F,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,29,2467,85.06896551724138,1,1.4957438184029186,1.1702312723883357,0.2553708958248885,0.175678763073504,4.925010133765707,1.1674098094852048,0.1459262261856506,0.0,1.2038913660316173,0.9214274261190576,1.1579314699335337,0.207556102086609,34,2955,1.155047800259542
993,Serge Gnabry,M S,M,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,27,1653,61.22222222222222,1,0.5444646098003629,0.4227784845619691,0.1088929219600726,0.3762252859352072,3.212341197822141,2.0689655172413794,0.2177858439201452,0.0,0.5444646098003629,0.4227784845619691,1.0820645551973052,0.4759796172339882,34,2205,0.4487754732218323
224,Thomas Müller,M S,M,Bayern Munich,Bundesliga,2020-2021,2020,2021-2022,Bayern Munich,Bundesliga,32,2693,84.15625,1,0.3676197549201633,0.2625484085225766,0.6015595989602673,0.3778655111175508,1.6709988860007428,3.0746379502413665,0.0,0.0,0.3341997772001485,0.2372235188802245,0.8739311191762774,0.4073886330541384,32,2618,0.3799503294372543
8430,Chris Richards,D S,D,"Bayern Munich,Hoffenheim",Bundesliga,2020-2021,2020,2021-2022,"Bayern Munich,Hoffenheim",Bundesliga,14,1036,74.0,1,0.0,0.0189323166680151,0.1737451737451737,0.072494685464686,0.0868725868725868,0.6081081081081081,0.0868725868725868,0.0,0.0,0.0189323166680151,0.1941180402146918,0.1527262036418937,20,1295,0.0916682880472492
3059,Axel Witsel,M S,M,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,15,1130,75.33333333333333,1,0.0,0.0409022999383443,0.0,0.0291611223885443,0.9557522123893804,0.3185840707964602,0.3185840707964602,0.0,0.0,0.0409022999383443,0.4804734494042607,0.4380905729083888,29,1956,0.0531326507023918
604,Emre Can,D M S,D,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,28,2130,76.07142857142857,1,0.0422535211267605,0.0520446087482949,0.1690140845070422,0.1256904515477133,0.7183098591549296,0.76056338028169,0.2112676056338028,0.0,0.0422535211267605,0.0520446087482949,0.5721089517776395,0.5123500265705754,24,1695,0.1724055029319978
8260,Erling Haaland,F S,F,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,28,2416,86.28571428571429,1,1.005794701986755,0.879082595528603,0.2235099337748344,0.1503271031014572,3.4271523178807946,1.005794701986755,0.0745033112582781,0.0,0.9312913907284768,0.7661685391039348,1.013143974115813,0.2196428170180972,24,1917,0.7995752864320513
6345,Jadon Sancho,F M S,F,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Manchester United,Premier-League,26,2083,80.11538461538461,1,0.3456553048487757,0.2918403473983604,0.4752760441670667,0.3561828047773956,2.246759481517042,2.8948631781084977,0.0,0.0,0.3024483917426788,0.2590991371810665,0.9065627840008234,0.4732517071114786,29,1891,0.2014667339552054
8824,Jude Bellingham,M S,M,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,29,1707,58.86206896551724,0,0.0527240773286467,0.1352671955127812,0.1581722319859402,0.1866792180364287,1.7398945518453426,0.7381370826010545,0.210896309314587,0.0527240773286467,0.0527240773286467,0.1352671955127812,0.6479371125647808,0.4182598704508193,32,2803,0.1575127337593087
261,Julian Brandt,F M S,F,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,31,1485,47.903225806451616,0,0.1818181818181818,0.1721869594219959,0.1212121212121212,0.1514604578189777,1.3333333333333337,1.878787878787879,0.0,0.0,0.1818181818181818,0.1721869594219959,0.8904187038089291,0.6067360613607998,31,2086,0.1975315754245591
205,Mahmoud Dahoud,M S,M,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,21,1267,60.333333333333336,1,0.0710339384372533,0.0391752808262912,0.0710339384372533,0.0916899820082565,1.1365430149960536,0.781373322809787,0.2131018153117601,0.0,0.0710339384372533,0.0391752808262912,0.6534543530552427,0.5558305758256656,22,1663,0.0745530561020377
6490,Manuel Akanji,D S,D,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,28,2350,83.92857142857143,1,0.076595744680851,0.0756895433873572,0.0,0.007963012388729,0.727659574468085,0.1148936170212766,0.1531914893617021,0.0,0.076595744680851,0.0756895433873572,0.4067325955692758,0.3977911530657018,26,2263,0.0710921653579727
319,Marco Reus,F M S,F,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,32,2313,72.28125,1,0.311284046692607,0.4287518975451763,0.2334630350194552,0.3053695124352952,2.1789883268482493,1.906614785992218,0.0389105058365758,0.0,0.311284046692607,0.3764835292843065,0.7952334686157074,0.3812398989811713,29,2527,0.4099301139256158
373,Mats Hummels,D S,D,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,33,2819,85.42424242424242,1,0.1596310748492373,0.1698950564461678,0.0,0.0222622362864423,0.957786449095424,0.415040794608017,0.1915572898190847,0.0,0.1596310748492373,0.1698950564461678,0.5596750590496978,0.5016656404307608,23,1766,0.0429853914138921
3455,Raphael Guerreiro,D M S,D,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,27,2226,82.44444444444444,1,0.2021563342318059,0.1478523103334511,0.4043126684636118,0.299301749205774,1.4959568733153636,2.223719676549865,0.0404312668463611,0.0,0.2021563342318059,0.1478523103334511,0.8826419375736436,0.6145003004215476,23,1820,0.1445278681528109
5230,Thomas Delaney,M S,M,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Sevilla,La-Liga,20,1295,64.75,1,0.0694980694980695,0.0328703558784424,0.0694980694980695,0.0141141474620946,0.6254826254826255,0.3474903474903475,0.416988416988417,0.0,0.0694980694980695,0.0328703558784424,0.5423648391911422,0.5198898653870153,26,1533,0.0782423768440396
5680,Thomas Meunier,D M S,D,Borussia Dortmund,Bundesliga,2020-2021,2020,2021-2022,Borussia Dortmund,Bundesliga,21,1478,70.38095238095238,1,0.060893098782138,0.0412821346019295,0.060893098782138,0.1017208449405155,0.7307171853856562,0.9133964817320704,0.182679296346414,0.0,0.060893098782138,0.0412821346019295,0.5028013860666936,0.4602747256785671,17,1414,0.0565553256448837
3310,Alassane Pléa,F M S,F,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,29,1804,62.206896551724135,1,0.2993348115299334,0.2746484901533026,0.0498891352549889,0.1925465805113249,3.0931263858093128,1.3968957871396896,0.0997782705099778,0.0,0.2993348115299334,0.2746484901533026,0.5791586944151943,0.1990710488291345,33,2074,0.3892217917689333
5356,Breel Embolo,F M S,F,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,31,1424,45.935483870967744,0,0.3160112359550561,0.4760816006324766,0.1264044943820224,0.114142581509175,2.591292134831461,1.074438202247191,0.2528089887640449,0.0,0.3160112359550561,0.4760816006324766,0.7035290348092408,0.2508584031144554,29,2164,0.3733732973228857
6147,Denis Zakaria,D M S,D,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,25,1422,56.88,0,0.0632911392405063,0.0886895429767385,0.0632911392405063,0.0680385796423954,0.6962025316455697,0.569620253164557,0.3164556962025316,0.0,0.0632911392405063,0.0886895429767385,0.4087056753025213,0.2981999297213705,16,1393,0.0788141679679286
7065,Florian Neuhaus,M S,M,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,33,2636,79.87878787878788,1,0.2048558421851289,0.1033165440746273,0.1707132018209408,0.098561161743231,1.6388467374810318,0.7852807283763278,0.3072837632776934,0.0,0.2048558421851289,0.1033165440746273,0.4445294693553303,0.3137536432978461,29,2139,0.1956594923607806
320,Jonas Hofmann,F M S,F,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,24,1836,76.5,1,0.2941176470588235,0.2216427639473741,0.5392156862745098,0.289824948390471,1.2254901960784317,2.7450980392156863,0.0490196078431372,0.0,0.1470588235294117,0.1102047703484548,0.3286390214720193,0.0917027578415239,26,2090,0.335562638439345
208,Lars Stindl,F M S,F,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,30,1985,66.16666666666667,1,0.6347607052896725,0.4176332493516751,0.36272040302267,0.1698675660665149,2.53904282115869,1.949622166246852,0.2720403022670025,0.0,0.36272040302267,0.1771372067331517,0.4847682185883936,0.1873462747698016,26,1646,0.3326796618644442
5992,Marcus Thuram,F M S,F,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,29,1756,60.55172413793103,1,0.4100227790432801,0.3886137757575508,0.15375854214123,0.0980797081661743,2.921412300683372,0.8712984054669705,0.15375854214123,0.05125284738041,0.4100227790432801,0.3886137757575508,0.5743834750879565,0.1790857920794406,21,965,0.4997821098550614
315,Matthias Ginter,D,D,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,34,3060,90.0,1,0.0588235294117647,0.0473865405930315,0.0294117647058823,0.0450235904358765,0.6764705882352942,0.2941176470588235,0.0588235294117647,0.0,0.0588235294117647,0.0473865405930315,0.2920716554748223,0.2514722459839986,28,2359,0.0879654249049258
212,Nico Elvedi,D,D,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,29,2542,87.65517241379311,1,0.1062155782848151,0.0841280487442959,0.0,0.0035499087091532,0.4248623131392604,0.1062155782848151,0.035405192761605,0.0,0.1062155782848151,0.0841280487442959,0.1618744875652456,0.1592744433597304,28,2433,0.0492369034011766
3349,Ramy Bensebaini,D M S,D,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,25,1815,72.6,1,0.1983471074380165,0.1319648958280805,0.0,0.0602068858267354,1.0909090909090908,0.4958677685950413,0.3471074380165289,0.0,0.1487603305785124,0.0943891780281608,0.2752601392259282,0.2308710173757608,23,2021,0.1678505109577913
7831,Stefan Lainer,D M S,D,Borussia M.Gladbach,Bundesliga,2020-2021,2020,2021-2022,Borussia M.Gladbach,Bundesliga,33,2783,84.33333333333333,1,0.0646784045993532,0.0629088260866554,0.0646784045993532,0.1210678469067077,0.8084800574919152,1.1965504850880346,0.0646784045993532,0.0,0.0646784045993532,0.0629088260866554,0.3235782709935137,0.2298484064914364,21,1497,0.0313832826598851
6170,André Silva,F,F,Eintracht Frankfurt,Bundesliga,2020-2021,2020,2021-2022,RasenBallsport Leipzig,Bundesliga,32,2787,87.09375,1,0.9041980624327234,0.8266673377836352,0.1614639397201291,0.1765474377238102,3.681377825618945,1.0010764262648009,0.0322927879440258,0.0,0.6781485468245425,0.6553752202664946,0.863721938452917,0.1322851291345382,33,2091,0.6328337906273229
6145,Daichi Kamada,D F M S,D,Eintracht Frankfurt,Bundesliga,2020-2021,2020,2021-2022,Eintracht Frankfurt,Bundesliga,32,2383,74.46875,1,0.1888375996642887,0.226674952844812,0.4532102391942929,0.2563488612086694,1.435165757448594,2.077213596307176,0.1133025597985732,0.0,0.1888375996642887,0.226674952844812,0.7213519379946799,0.3544427068732863,32,2143,0.1914926499651585
2624,Djibril Sow,M S,M,Eintracht Frankfurt,Bundesliga,2020-2021,2020,2021-2022,Eintracht Frankfurt,Bundesliga,28,2183,77.96428571428571,1,0.0,0.0188486384628046,0.0824553366926248,0.0466754640812208,0.4535043518094365,0.700870361887311,0.2473660100778744,0.0,0.0,0.0188486384628046,0.3584414408117723,0.3054549961734394,31,2432,0.0248751817631081
7049,Evan Ndicka,D,D,Eintracht Frankfurt,Bundesliga,2020-2021,2020,2021-2022,Eintracht Frankfurt,Bundesliga,23,2047,89.0,1,0.1319003419638495,0.0729722734567999,0.0439667806546165,0.0101099282859824,0.7474352711284806,0.263800683927699,0.4396678065461651,0.0,0.1319003419638495,0.0729722734567999,0.2719025080363868,0.2578593778701951,32,2860,0.0784686739178752
64,Filip Kostic,D M S,D,Eintracht Frankfurt,Bundesliga,2020-2021,2020,2021-2022,Eintracht Frankfurt,Bundesliga,30,2535,84.5,1,0.1420118343195266,0.1460934559974444,0.5325443786982248,0.5018272303132969,1.8461538461538465,3.1242603550295858,0.1420118343195266,0.0,0.1420118343195266,0.1460934559974444,0.6590438547086787,0.1738135985941929,31,2527,0.1064567047465765
282,Makoto Hasebe,D M S,D,Eintracht Frankfurt,Bundesliga,2020-2021,2020,2021-2022,Eintracht Frankfurt,Bundesliga,29,2297,79.20689655172414,1,0.0,0.0038392815948129,0.0,0.0090710651478172,0.0783630822812364,0.2350892468437092,0.195907705703091,0.0,0.0,0.0038392815948129,0.3805029716725434,0.367592651932997,18,1176,0.0
