id,player_name,position,team_title,league,season,position_main,games,time,minutes_per_game,high_participation,goals_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,xGChain_90,xGBuildup_90,target_xG_90
5680,Thomas Meunier,D,Borussia Dortmund,Bundesliga,2021-2022,D,17,1414,83.17647058823529,1,0.1272984441301273,0.2545968882602546,0.2216923205758928,1.1456859971711455,1.0183875530410185,0.2545968882602546,0.0,0.5716508714405786,0.4264550988563723,0.0565553256448837
213,Thorgan Hazard,D F M S,Borussia Dortmund,Bundesliga,2021-2022,D,23,1347,58.56521739130435,0,0.2672605790645879,0.0668151447661469,0.1819036648772607,1.469933184855234,1.5367483296213809,0.1336302895322939,0.0,0.5634818417756489,0.3049023865093633,0.1977146257395401
3310,Alassane Pléa,F M S,Borussia M.Gladbach,Bundesliga,2021-2022,F,33,2074,62.84848484848485,1,0.4339440694310511,0.2603664416586307,0.3810282432175131,2.647058823529412,2.3866923818707813,0.1735776277724204,0.0,0.8190978437629792,0.3240702821888396,0.3892217917689333
5356,Breel Embolo,F M S,Borussia M.Gladbach,Bundesliga,2021-2022,F,29,2164,74.62068965517241,1,0.3743068391866913,0.1247689463955637,0.1898710398251352,1.9963031423290205,1.4140480591497229,0.1247689463955637,0.0,0.6265011589325166,0.1788105523857578,0.3733732973228857
6147,Denis Zakaria,D M S,Borussia M.Gladbach,Bundesliga,2021-2022,D,16,1393,87.0625,1,0.1292175161521895,0.0646087580760947,0.0804234179216841,1.1629576453697057,0.6460875807609475,0.258435032304379,0.0,0.3496262110496971,0.2543476614258697,0.0788141679679286
7065,Florian Neuhaus,M S,Borussia M.Gladbach,Bundesliga,2021-2022,M,29,2139,73.75862068965517,1,0.1683029453015427,0.1683029453015427,0.092507928223212,2.0196353436185133,0.8415147265077139,0.0841514726507713,0.0,0.6103312318718784,0.4108921865453267,0.1956594923607806
9674,Joe Scally,D M S,Borussia M.Gladbach,Bundesliga,2021-2022,D,30,1900,63.333333333333336,1,0.0473684210526315,0.0947368421052631,0.0897852408356572,0.8526315789473685,0.8526315789473685,0.1894736842105263,0.0,0.3322394843948515,0.2074607190332914,0.070004155633873
320,Jonas Hofmann,M S,Borussia M.Gladbach,Bundesliga,2021-2022,M,26,2090,80.38461538461539,1,0.5167464114832536,0.2153110047846889,0.2687340619746577,2.325358851674641,2.92822966507177,0.0430622009569378,0.0,0.7128145815314431,0.2955121192189923,0.335562638439345
7482,Kouadio Kone,M S,Borussia M.Gladbach,Bundesliga,2021-2022,M,27,2216,82.07407407407408,1,0.0812274368231047,0.0,0.0194592754833991,1.177797833935018,0.4873646209386281,0.4061371841155234,0.0,0.4207022922846492,0.3520251551831296,0.0751420569569141
208,Lars Stindl,F M S,Borussia M.Gladbach,Bundesliga,2021-2022,F,26,1646,63.30769230769231,1,0.2187120291616038,0.2733900364520049,0.2119166291978567,2.351154313487242,1.640340218712029,0.5467800729040098,0.0,0.5982139891291881,0.2777721371868329,0.3326796618644442
6557,Louis Beyer,D S,Borussia M.Gladbach,Bundesliga,2021-2022,D,17,1382,81.29411764705883,1,0.0,0.0,0.0123983077494651,0.4558610709117221,0.3256150506512301,0.3256150506512301,0.0,0.3572683522475051,0.3518735361723539,0.0496137949237775
8401,Luca Netz,D M S,Borussia M.Gladbach,Bundesliga,2021-2022,D,24,1412,58.833333333333336,0,0.0,0.254957507082153,0.0988418695176542,0.8923512747875354,1.1473087818696883,0.0637393767705382,0.0,0.3983258222369609,0.2731461606249635,0.1041792775174502
5992,Marcus Thuram,F M S,Borussia M.Gladbach,Bundesliga,2021-2022,F,21,965,45.95238095238095,0,0.2797927461139896,0.0,0.1269488981273507,2.9844559585492227,1.305699481865285,0.1865284974093264,0.0,0.7888863149818053,0.2575970275298609,0.4997821098550614
315,Matthias Ginter,D S,Borussia M.Gladbach,Bundesliga,2021-2022,D,28,2359,84.25,1,0.0381517592200084,0.0,0.0701332710613861,1.1827045358202628,0.6485799067401441,0.0763035184400169,0.0,0.3265109293134397,0.2679991513654912,0.0879654249049258
212,Nico Elvedi,D,Borussia M.Gladbach,Bundesliga,2021-2022,D,28,2433,86.89285714285714,1,0.0369913686806411,0.0,0.0131671183252231,0.4808877928483354,0.1479654747225647,0.1109741060419235,0.0369913686806411,0.2320301341657721,0.2320301341657721,0.0492369034011766
3349,Ramy Bensebaini,D S,Borussia M.Gladbach,Bundesliga,2021-2022,D,23,2021,87.8695652173913,1,0.1781296387926769,0.0445324096981692,0.0467715129064546,1.3359722909450766,0.5789213260761998,0.2671944581890153,0.0,0.335427806876279,0.2915403601574771,0.1678505109577913
7831,Stefan Lainer,D M S,Borussia M.Gladbach,Bundesliga,2021-2022,D,21,1497,71.28571428571429,1,0.0601202404809619,0.1202404809619238,0.1536616176098047,0.6012024048096193,0.781563126252505,0.1202404809619238,0.0,0.4730092868850919,0.3344552681029201,0.0313832826598851
199,Yann Sommer,GK,Borussia M.Gladbach,Bundesliga,2021-2022,GK,33,2970,90.0,1,0.0,0.0303030303030303,0.0121326365254142,0.0,0.0303030303030303,0.0606060606060606,0.0,0.131892269251473,0.1197596641088073,0.0
370,Marvin Friedrich,D S,"Borussia M.Gladbach,Union Berlin",Bundesliga,2021-2022,D,21,1774,84.47619047619048,1,0.0,0.0,0.0923627776250226,0.963923337091319,0.2029312288613303,0.1521984216459977,0.0507328072153325,0.3093641462159398,0.2726993559447055,0.0696444415656394
9023,Ajdin Hrustic,M S,Eintracht Frankfurt,Bundesliga,2021-2022,M,23,937,40.73913043478261,0,0.192102454642476,0.0,0.0902124342738214,2.785485592315902,0.96051227321238,0.192102454642476,0.0,0.3526593245398909,0.2755996270011812,0.0977934629675259
6145,Daichi Kamada,F M S,Eintracht Frankfurt,Bundesliga,2021-2022,F,32,2143,66.96875,1,0.1679888007466169,0.1259916005599626,0.1082560144333543,1.511899206719552,1.301913205786281,0.0,0.0,0.5154038407169265,0.244733041132367,0.1914926499651585
2624,Djibril Sow,M S,Eintracht Frankfurt,Bundesliga,2021-2022,M,31,2432,78.45161290322581,1,0.0740131578947368,0.1110197368421052,0.0319620896143054,0.5921052631578947,0.703125,0.1850328947368421,0.0,0.3333401599957142,0.289503094467555,0.0248751817631081
7049,Evan Ndicka,D,Eintracht Frankfurt,Bundesliga,2021-2022,D,32,2860,89.375,1,0.1258741258741259,0.1258741258741259,0.0532441420995115,0.8181818181818181,0.409090909090909,0.0944055944055944,0.0,0.1742970703326009,0.1488316783720588,0.0784686739178752
64,Filip Kostic,D F M S,Eintracht Frankfurt,Bundesliga,2021-2022,D,31,2527,81.51612903225806,1,0.1424614166996438,0.3205381875741986,0.3577887567904895,1.816383062920459,3.1697665215670754,0.0712307083498219,0.0,0.3700453644308074,0.1587901984204711,0.1064567047465765
8974,Jens Petter Hauge,F M S,Eintracht Frankfurt,Bundesliga,2021-2022,F,26,1023,39.34615384615385,0,0.1759530791788856,0.1759530791788856,0.0704784904909798,1.6715542521994136,1.0557184750733135,0.3519061583577713,0.0,0.4189091234241238,0.2395609619855181,0.196016899629597
9752,Jesper Lindstrom,F M S,Eintracht Frankfurt,Bundesliga,2021-2022,F,29,2006,69.17241379310344,1,0.2243270189431705,0.1794616151545363,0.261816169940314,2.422731804586241,2.153539381854437,0.0,0.0,0.6011465154792501,0.1175031108839264,0.3242446106681201
3286,Kevin Trapp,GK,Eintracht Frankfurt,Bundesliga,2021-2022,GK,32,2880,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0829396538319997,0.0829396538319997,0.0
9986,Kristijan Jakic,M S,Eintracht Frankfurt,Bundesliga,2021-2022,M,26,1880,72.3076923076923,1,0.0478723404255319,0.0,0.0202736109495162,1.4361702127659572,0.3829787234042553,0.2872340425531914,0.0,0.1860394205283769,0.1371563474172132,0.080899435254012
282,Makoto Hasebe,D M S,Eintracht Frankfurt,Bundesliga,2021-2022,D,18,1176,65.33333333333333,1,0.0,0.0,0.041654564592303,0.0,0.2295918367346938,0.0765306122448979,0.0,0.3547024299219554,0.3163082848246,0.0
2668,Martin Hinteregger,D S,Eintracht Frankfurt,Bundesliga,2021-2022,D,27,2218,82.14814814814815,1,0.0405770964833183,0.0,0.0141469205455053,0.6086564472497745,0.2840396753832281,0.2434625788999098,0.0,0.1450732298786571,0.1318780655953344,0.0566222503524344
5113,Santos Borré,F M S,Eintracht Frankfurt,Bundesliga,2021-2022,F,31,2409,77.70967741935483,1,0.298879202988792,0.149439601494396,0.1264218484303203,1.9800747198007471,1.0834371108343712,0.186799501867995,0.0,0.4837116274337839,0.1272688054735975,0.2904983332025752
359,Timothy Chandler,D M S,Eintracht Frankfurt,Bundesliga,2021-2022,D,17,1225,72.05882352941177,1,0.0,0.0,0.0360695457276032,0.9551020408163264,0.7346938775510204,0.2938775510204082,0.0,0.0875029657416197,0.0509620191795485,0.0308641302798475
7524,Tuta,D,Eintracht Frankfurt,Bundesliga,2021-2022,D,26,2197,84.5,1,0.163859808830223,0.0,0.0059392381142392,0.6144742831133364,0.163859808830223,0.0819299044151115,0.0409649522075557,0.1468407798305825,0.1403568183488611,0.1108542393636964
137,Anthony Modeste,F S,FC Cologne,Bundesliga,2021-2022,F,32,2639,82.46875,1,0.6820765441455097,0.1023114816218264,0.1129025449202046,3.6491095111784766,0.6820765441455097,0.1023114816218264,0.0,0.6145037242146819,0.0589307923188949,0.5565258806946152
5253,Benno Schmitz,D S,FC Cologne,Bundesliga,2021-2022,D,31,2454,79.16129032258064,1,0.0,0.1833740831295843,0.1486117494677382,0.4400977995110024,1.3202933985330074,0.1833740831295843,0.0,0.4077560027086684,0.2902400343676615,0.0156606897178918
9797,Dejan Ljubicic,M S,FC Cologne,Bundesliga,2021-2022,M,30,1986,66.2,1,0.1359516616314199,0.0453172205438066,0.1216694638358142,1.3141993957703928,1.2688821752265862,0.1812688821752265,0.0,0.4004460523253886,0.2243223771441649,0.0937985210310881
3347,Ellyes Skhiri,M S,FC Cologne,Bundesliga,2021-2022,M,22,1812,82.36363636363636,1,0.1986754966887417,0.0496688741721854,0.0429951479128062,1.1423841059602649,0.7450331125827815,0.1490066225165563,0.0,0.2909982500486816,0.1785693537221839,0.1708153019110296
5231,Florian Kainz,M S,FC Cologne,Bundesliga,2021-2022,M,32,2406,75.1875,1,0.1496259351620947,0.1496259351620947,0.2260563560898538,1.4214463840399,1.795511221945137,0.0748129675810473,0.0374064837905236,0.5866035318787111,0.3761233701986118,0.1263580369319478
8205,Jan Thielmann,F M S,FC Cologne,Bundesliga,2021-2022,F,29,1152,39.724137931034484,0,0.234375,0.234375,0.1650391638395376,1.171875,1.7968749999999998,0.46875,0.0,0.4612626653397456,0.1720262812159489,0.1503804573439993
131,Jonas Hector,D M,FC Cologne,Bundesliga,2021-2022,D,30,2559,85.3,1,0.0,0.2110199296600234,0.1655710129021445,0.5978898007033998,1.2661195779601409,0.1055099648300117,0.0,0.3863293841778185,0.2808161340282677,0.0474632926097473
88,Mark Uth,F M S,FC Cologne,Bundesliga,2021-2022,F,30,2067,68.9,1,0.2177068214804064,0.3483309143686502,0.291043447035923,3.04789550072569,2.39477503628447,0.1306240928882438,0.0,0.5669079081348652,0.2148283033460076,0.2667121521463544
4376,Marvin Schwäbe,GK,FC Cologne,Bundesliga,2021-2022,GK,21,1890,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.08170703780793,0.08170703780793,0.0
5240,Ondrej Duda,F M S,FC Cologne,Bundesliga,2021-2022,F,31,1640,52.903225806451616,0,0.1097560975609756,0.0,0.0982369107943846,2.304878048780488,1.0426829268292683,0.274390243902439,0.0,0.4514669019092874,0.200902724365999,0.1870979863593763
7786,Rafael Czichos,D S,FC Cologne,Bundesliga,2021-2022,D,17,1402,82.47058823529412,1,0.0,0.0641940085592011,0.022310814029735,0.1283880171184022,0.1283880171184022,0.2567760342368045,0.0,0.2450640191099528,0.2257194044533452,0.0122191305518065
5294,Salih Özcan,M S,FC Cologne,Bundesliga,2021-2022,M,31,2307,74.41935483870968,1,0.0780234070221066,0.0,0.0539083930727951,1.0533159947984396,0.741222366710013,0.1950585175552665,0.0,0.3383858853125138,0.262985525020581,0.0819497038483115
7880,Sebastian Andersson,F S,FC Cologne,Bundesliga,2021-2022,F,26,1247,47.96153846153846,0,0.2165196471531676,0.0721732157177225,0.0742047548640606,2.5260625501202885,0.7939053728949479,0.2165196471531676,0.0,0.4778153379690484,0.0626319317324886,0.3692978123425481
127,Timo Horn,GK,FC Cologne,Bundesliga,2021-2022,GK,13,1170,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1009552450134204,0.1009552450134204,0.0
6403,Timo Hübers,D,FC Cologne,Bundesliga,2021-2022,D,20,1746,87.3,1,0.0515463917525773,0.0,0.0,0.4639175257731959,0.0,0.3608247422680412,0.0,0.1705663778924757,0.1705663778924757,0.0936922994106239
7807,Luca Kilian,D S,"FC Cologne,Mainz 05",Bundesliga,2021-2022,D,31,2280,73.54838709677419,1,0.0394736842105263,0.0,0.0042661697554745,0.1973684210526315,0.0789473684210526,0.1184210526315789,0.0,0.1685044851007038,0.1665367456153035,0.0682366343313141
4243,Christian Günter,D,Freiburg,Bundesliga,2021-2022,D,34,3060,90.0,1,0.0588235294117647,0.2647058823529412,0.2245324177886633,0.7352941176470589,2.0294117647058822,0.0294117647058823,0.0,0.277999876121826,0.1660675171434002,0.0273699485012056
6475,Lucas Höler,F M S,Freiburg,Bundesliga,2021-2022,F,34,2611,76.79411764705883,1,0.2412868632707774,0.0689391037916507,0.1885524490289604,2.068173113749521,1.3098429720413636,0.0689391037916507,0.0,0.6049021009365771,0.2306625442468814,0.3463940183467641
5263,Lukas Kübler,D S,Freiburg,Bundesliga,2021-2022,D,29,2358,81.3103448275862,1,0.0763358778625954,0.0,0.0307238701275969,0.4961832061068702,0.4961832061068702,0.0763358778625954,0.0,0.1807452322033639,0.0973952945165392,0.0687809225939612
5292,Manuel Gulde,D S,Freiburg,Bundesliga,2021-2022,D,20,1225,61.25,1,0.0,0.0,0.0035885534420305,0.0,0.073469387755102,0.1469387755102041,0.0,0.0835489236882754,0.0835489236882754,0.0
7047,Mark Flekken,GK,Freiburg,Bundesliga,2021-2022,GK,32,2880,90.0,1,0.0,0.0,0.0005501781124621,0.0,0.03125,0.0,0.0,0.1072613964788615,0.1072613964788615,0.0
125,Maximilian Eggestein,M S,Freiburg,Bundesliga,2021-2022,M,31,2212,71.35483870967742,1,0.0406871609403255,0.081374321880651,0.0569822141609304,0.9358047016274864,1.057866184448463,0.081374321880651,0.0,0.2814256822880674,0.2020455179373931,0.040880608065879
7485,Nico Schlotterbeck,D,Freiburg,Bundesliga,2021-2022,D,32,2795,87.34375,1,0.1288014311270125,0.0322003577817531,0.0512192094022131,1.0948121645796065,0.3864042933810375,0.1610017889087656,0.0,0.2553762506713594,0.2210793379754201,0.145818505176278
4250,Nicolas Höfler,M,Freiburg,Bundesliga,2021-2022,M,30,2609,86.96666666666667,1,0.0689919509390571,0.1379839018781142,0.0822015451149563,1.103871215024914,0.6209275584515139,0.1724798773476427,0.0,0.3365255281437672,0.3103082109743857,0.0697878114243732
2611,Philipp Lienhart,D,Freiburg,Bundesliga,2021-2022,D,32,2872,89.75,1,0.1566852367688022,0.0,0.0218400601453269,0.5954038997214485,0.1253481894150417,0.0626740947075208,0.0,0.2171792969020722,0.2112253457677491,0.1352609856790943
1277,Roland Sallai,F M S,Freiburg,Bundesliga,2021-2022,F,31,1571,50.67741935483871,0,0.2291534054742202,0.2291534054742202,0.2657807814722073,2.692552514322088,1.031190324633991,0.057288351368555,0.0,0.5836096817282527,0.1528121404027309,0.3386458302453815
5266,Vincenzo Grifo,F M S,Freiburg,Bundesliga,2021-2022,F,34,2812,82.70588235294117,1,0.2880512091038407,0.2240398293029872,0.273067166599555,2.2083926031294454,2.0163584637268848,0.0,0.0,0.4335561654945122,0.2487296448387258,0.3210589310861753
7267,Woo-Yeong Jeong,F M S,Freiburg,Bundesliga,2021-2022,F,32,1811,56.59375,0,0.2484815019326339,0.0993926007730535,0.095889712259593,2.534511319712866,1.1927112092766428,0.0496963003865267,0.0,0.5143023966562181,0.1549595864186262,0.3302793965887325
10312,Andreas Linde,GK,Greuther Fuerth,Bundesliga,2021-2022,GK,12,1080,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843449751846492,0.0843449751846492,0.0
216,Branimir Hrgota,F M S,Greuther Fuerth,Bundesliga,2021-2022,F,34,2809,82.61764705882354,1,0.2883588465646137,0.1601993592025632,0.102763944138047,2.082591669633321,1.1213955144179424,0.1281594873620505,0.0,0.3196659011732496,0.094882504293087,0.2944960735603005
5300,Gian-Luca Itter,D M S,Greuther Fuerth,Bundesliga,2021-2022,D,24,1444,60.166666666666664,1,0.0,0.0623268698060941,0.0762998987920582,0.3116343490304709,0.6232686980609418,0.1869806094182825,0.0,0.1733625242538193,0.1353399477733964,0.0120393201512725
5269,Håvard Nielsen,F M S,Greuther Fuerth,Bundesliga,2021-2022,F,26,1364,52.46153846153846,0,0.1319648093841642,0.0,0.0133797867207233,1.847507331378299,0.2639296187683284,0.1319648093841642,0.0,0.2098179638762671,0.1041729886513585,0.152634239832043
9718,Jamie Leweling,F M S,Greuther Fuerth,Bundesliga,2021-2022,F,33,1962,59.45454545454545,0,0.2293577981651376,0.0458715596330275,0.0734926958423142,2.018348623853211,0.7339449541284404,0.1376146788990825,0.0,0.2906062166044198,0.0723969628778072,0.1765702887429693
4240,Jeremy Dudziak,F M S,Greuther Fuerth,Bundesliga,2021-2022,F,22,1150,52.27272727272727,0,0.1565217391304348,0.0,0.0909457047996313,1.2521739130434784,1.0173913043478262,0.0782608695652174,0.0,0.3414087578330351,0.0829856964881005,0.1853166610650394
6143,Jetro Willems,D M S,Greuther Fuerth,Bundesliga,2021-2022,D,24,1637,68.20833333333333,1,0.0549786194257788,0.0,0.0857731180633068,0.6047648136835675,0.6597434331093464,0.2748930971288943,0.0,0.1755863650677477,0.1218577469007846,0.0445174567046402
4323,Julian Green,M S,Greuther Fuerth,Bundesliga,2021-2022,M,24,1047,43.625,0,0.0,0.0,0.049876392656206,1.6332378223495705,0.8595988538681949,0.1719197707736389,0.0,0.1154728958457921,0.0590693289387362,0.0420802607491911
9717,Marco Meyerhöfer,D M S,Greuther Fuerth,Bundesliga,2021-2022,D,26,2276,87.53846153846153,1,0.039543057996485,0.0,0.0272869597793096,0.3954305799648506,0.672231985940246,0.0,0.0,0.2201484462249572,0.1551874386971597,0.0456332585771088
245,Max Christiansen,M S,Greuther Fuerth,Bundesliga,2021-2022,M,27,2059,76.25925925925925,1,0.0,0.0,0.0215898660491498,0.4371053909664886,0.5245264691597863,0.2185526954832443,0.0,0.1657409623315926,0.1478370244426163,0.014366178593321
9716,Maximilian Bauer,D S,Greuther Fuerth,Bundesliga,2021-2022,D,26,1675,64.42307692307692,1,0.0,0.0,0.0027548274219925,0.2686567164179104,0.053731343283582,0.2686567164179104,0.0,0.0889334378903036,0.0889334378903036,0.009994179660927
9953,Nick Viergever,D,Greuther Fuerth,Bundesliga,2021-2022,D,24,2136,89.0,1,0.0,0.0,0.0240032868773749,0.0842696629213483,0.0421348314606741,0.0842696629213483,0.0,0.1031274207752574,0.0791241338978825,0.0097959691637687
2625,Paul Seguin,M S,Greuther Fuerth,Bundesliga,2021-2022,M,27,2112,78.22222222222223,1,0.0,0.1278409090909091,0.0702650335998359,0.46875,0.8948863636363636,0.3835227272727272,0.0,0.204072769331767,0.1363104615699161,0.0203487815319518
2670,Sascha Burchert,GK,Greuther Fuerth,Bundesliga,2021-2022,GK,14,1260,90.0,1,0.0,0.0,0.002711557117956,0.0,0.0714285714285714,0.0,0.0,0.0619574507166232,0.0619574507166232,0.0
7042,Timothy Tillman,M S,Greuther Fuerth,Bundesliga,2021-2022,M,29,2030,70.0,1,0.0443349753694581,0.0886699507389162,0.1123809042877604,1.064039408866995,1.2857142857142856,0.1330049261083744,0.0,0.2359685648985097,0.0808387127581048,0.0916277891841574
8801,Sebastian Griesbeck,D M S,"Greuther Fuerth,Union Berlin",Bundesliga,2021-2022,D,30,2447,81.56666666666666,1,0.0367797302819779,0.0,0.0045008531877786,0.2574581119738455,0.0735594605639558,0.2574581119738455,0.0,0.0584105479264191,0.0506538904755759,0.029585099545763
5262,Alexander Schwolow,GK,Hertha Berlin,Bundesliga,2021-2022,GK,25,2175,87.0,1,0.0,0.0,0.0023567503896252,0.0,0.0413793103448275,0.0413793103448275,0.0,0.0829146978927069,0.0805579401038844,0.0
4280,Davie Selke,F S,Hertha Berlin,Bundesliga,2021-2022,F,25,992,39.68,0,0.3629032258064516,0.0,0.0534169217233636,2.2681451612903225,0.6350806451612903,0.0907258064516129,0.0,0.4317043630796814,0.0876603974404955,0.41503776374626
4468,Dedryck Boyata,D S,Hertha Berlin,Bundesliga,2021-2022,D,23,1902,82.69565217391305,1,0.0,0.0,0.0070283661246863,0.473186119873817,0.1892744479495268,0.0473186119873817,0.0473186119873817,0.1734043774121567,0.169890000358553,0.0375982936565714
3834,Ishak Belfodil,F S,Hertha Berlin,Bundesliga,2021-2022,F,26,1642,63.15384615384615,1,0.2740560292326431,0.1096224116930572,0.1479695245723413,1.7539585870889158,1.2058465286236295,0.0548112058465286,0.0,0.3928206793467052,0.1482891209251116,0.2300571485101523
3743,Lucas Tousart,D M S,Hertha Berlin,Bundesliga,2021-2022,D,30,1951,65.03333333333333,1,0.0922603792926704,0.0,0.0439719193500931,1.0609943618657098,0.5535622757560226,0.1383905689390056,0.0,0.1591480486591402,0.115497936005358,0.0668775307865233
6357,Marco Richter,D F M S,Hertha Berlin,Bundesliga,2021-2022,D,30,1706,56.86666666666667,0,0.2637749120750293,0.0527549824150058,0.1440654156057017,2.321219226260258,0.8968347010550997,0.3165298944900352,0.0,0.4387393209958779,0.1954490531198811,0.2007448665987687
23,Marvin Plattenhardt,D M S,Hertha Berlin,Bundesliga,2021-2022,D,21,1642,78.19047619047619,1,0.0,0.1644336175395858,0.2456379321718023,0.3836784409257003,2.137637028014616,0.1644336175395858,0.0,0.2551040481481061,0.2163771249980061,0.0260391596468771
419,Maximilian Mittelstädt,D M S,Hertha Berlin,Bundesliga,2021-2022,D,24,1487,61.958333333333336,1,0.0,0.3026227303295225,0.1690782363969324,0.6657700067249496,1.3315400134498991,0.1815736381977135,0.0,0.2959025622907307,0.1681568234765597,0.0233626383574079
418,Niklas Stark,D M S,Hertha Berlin,Bundesliga,2021-2022,D,26,2028,78.0,1,0.044378698224852,0.0,0.0190260225339357,0.4881656804733728,0.1775147928994083,0.1331360946745562,0.0,0.1660910404849378,0.1461871278736762,0.0408283497906736
443,Peter Pekarík,D M S,Hertha Berlin,Bundesliga,2021-2022,D,27,2249,83.29629629629629,1,0.0,0.0,0.0211813337413495,0.4001778568252556,0.5202312138728323,0.0400177856825255,0.0,0.2347375171879375,0.1900660532467454,0.0280916333660688
6289,Santiago Ascacibar,M S,Hertha Berlin,Bundesliga,2021-2022,M,28,2388,85.28571428571429,1,0.0,0.0376884422110552,0.0176343505256739,0.4899497487437186,0.414572864321608,0.1884422110552763,0.0,0.2677446292554164,0.2430339156645327,0.0472198536235782
1524,Stevan Jovetic,F M S,Hertha Berlin,Bundesliga,2021-2022,F,18,1021,56.72222222222222,0,0.5288932419196866,0.0881488736532811,0.1240589195838696,3.878550440744368,1.3222331047992164,0.3525954946131244,0.0,0.5233111671271509,0.2225065335675154,0.4472818580272732
307,Suat Serdar,F M S,Hertha Berlin,Bundesliga,2021-2022,F,30,2265,75.5,1,0.119205298013245,0.0,0.0865433059682119,1.3112582781456954,0.913907284768212,0.23841059602649,0.0,0.3116112817818953,0.1475207289767186,0.111551258404622
27,Vladimir Darida,M S,Hertha Berlin,Bundesliga,2021-2022,M,25,1813,72.52,1,0.0992829564258135,0.2482073910645339,0.1579986850464469,1.1913954771097628,1.6878102592388309,0.2978488692774407,0.0,0.3103743752046507,0.1377204185484262,0.0823737145388695
4291,Marc-Oliver Kempf,D S,"Hertha Berlin,VfB Stuttgart",Bundesliga,2021-2022,D,24,1892,78.83333333333333,1,0.1427061310782241,0.047568710359408,0.0661168227574726,0.9513742071881608,0.4281183932346723,0.1427061310782241,0.047568710359408,0.2068925827513222,0.1822749018594307,0.0977735354685191
5706,Dodi Lukebakio,F M S,"Hertha Berlin,Wolfsburg",Bundesliga,2021-2022,F,22,1035,47.04545454545455,0,0.1739130434782608,0.1739130434782608,0.2169528797916744,1.826086956521739,1.0434782608695652,0.1739130434782608,0.0,0.6296320314640584,0.245043339288753,0.3629972826203575
956,Andrej Kramaric,F M S,Hoffenheim,Bundesliga,2021-2022,F,32,2713,84.78125,1,0.1990416513085146,0.2985624769627718,0.2476766756147014,3.0851455952819755,1.3601179506081829,0.0663472171028381,0.0,0.8393484947346823,0.321730091499142,0.4138911561782987
9725,Angelo Stiller,M S,Hoffenheim,Bundesliga,2021-2022,M,26,1680,64.61538461538461,1,0.1071428571428571,0.0535714285714285,0.0844422585463949,0.8035714285714285,0.8035714285714285,0.0535714285714285,0.0,0.5637063248016473,0.4690192889954362,0.0458088438691837
7422,Christoph Baumgartner,F M S,Hoffenheim,Bundesliga,2021-2022,F,29,1907,65.75862068965517,1,0.3303618248557944,0.0943890928159412,0.2092298447663833,1.9821709491347663,0.9910854745673832,0.2359727320398531,0.0,0.770166191947854,0.3134507341891542,0.4055741988415485
9724,David Raum,D M S,Hoffenheim,Bundesliga,2021-2022,D,32,2769,86.53125,1,0.0975081256771397,0.3575297941495124,0.3972435600143471,0.7800650054171181,2.66522210184182,0.1625135427952329,0.0,0.6402651595107137,0.358918863121634,0.0587226036140939
6081,Dennis Geiger,M S,Hoffenheim,Bundesliga,2021-2022,M,20,1403,70.15,1,0.1282965074839629,0.1282965074839629,0.1250374569681739,0.962223806129722,1.3471133285816108,0.3848895224518888,0.0,0.3896114383893869,0.3015370224486354,0.068438521142271
7868,Diadie Samassékou,M S,Hoffenheim,Bundesliga,2021-2022,M,24,1685,70.20833333333333,1,0.1068249258160237,0.0,0.0608966765864489,0.8011869436201781,0.4807121661721068,0.373887240356083,0.0,0.4602924232324171,0.4144893033811352,0.0380050719989248
116,Florian Grillitsch,D M S,Hoffenheim,Bundesliga,2021-2022,D,18,1495,83.05555555555556,1,0.0,0.0,0.0396371129464146,0.4816053511705685,0.6020066889632107,0.4214046822742474,0.0,0.4961070201070013,0.3973317408691281,0.0881564329786344
6937,Georginio Rutter,F M S,Hoffenheim,Bundesliga,2021-2022,F,33,1595,48.333333333333336,0,0.45141065830721,0.1128526645768025,0.1772101176055995,2.9905956112852667,0.8463949843260189,0.1128526645768025,0.0,0.6997723677969278,0.2524173469939575,0.3951490702498762
6271,Ihlas Bebou,D F M S,Hoffenheim,Bundesliga,2021-2022,D,28,2135,76.25,1,0.2950819672131147,0.0843091334894613,0.0788509690745862,1.8126463700234192,0.8430913348946136,0.0,0.0,0.6419692660313301,0.1913247243424908,0.4143527104264121
6327,Kevin Akpoguma,D M S,Hoffenheim,Bundesliga,2021-2022,D,26,1544,59.38461538461539,0,0.116580310880829,0.1748704663212435,0.1892595461671062,0.6411917098445596,0.6994818652849741,0.2914507772020725,0.0,0.5247328564864848,0.3395147251696302,0.0888048370074422
133,Kevin Vogt,D S,Hoffenheim,Bundesliga,2021-2022,D,30,2571,85.7,1,0.0,0.0700116686114352,0.0126099871425881,0.1050175029171528,0.2450408401400233,0.2450408401400233,0.0,0.3965005139921342,0.3862263332908949,0.0015313827075159
