id,player_name,games,time,position,team_title,league,season,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90,jornada,jornada_num,fecha_descarga,data_source
9505,Beñat Prados,2,87,M S,Athletic Club,La-Liga,2025-2026,0.0,0.02094250300834914,0.0,0.03784011920978276,1.0344827586206897,2.0689655172413794,1.0344827586206897,0.0,0.0,0.02094250300834914,0.1717959421462026,0.13395582293641975,Jornada_10,10,2025-10-30 16:00:57,laliga_all
6766,Dani Vivian,9,782,D,Athletic Club,La-Liga,2025-2026,0.0,0.03164812760508579,0.0,0.06760173060400101,0.3452685421994885,0.23017902813299235,0.3452685421994885,0.11508951406649617,0.0,0.03164812760508579,0.2091829043329524,0.2091829043329524,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7020,Gorka Guruzeta,8,427,F M S,Athletic Club,La-Liga,2025-2026,0.0,0.31130766291040446,0.0,0.024351061123316402,2.9508196721311477,0.6323185011709602,0.2107728337236534,0.0,0.0,0.31130766291040446,0.4191503582186386,0.11362574170114563,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9755,Inigo Ruiz de Galarreta,9,605,M S,Athletic Club,La-Liga,2025-2026,0.0,0.015446548280883422,0.0,0.09468570173033013,0.5950413223140496,0.5950413223140496,0.4462809917355372,0.0,0.0,0.015446548280883422,0.18101156866254886,0.17056486663246942,Jornada_10,10,2025-10-30 16:00:57,laliga_all
2399,Iñaki Williams,9,681,F M S,Athletic Club,La-Liga,2025-2026,0.13215859030837004,0.36340407813829473,0.0,0.08328900151447052,2.511013215859031,0.7929515418502203,0.0,0.0,0.0,0.26517355707904844,0.3374822171905492,0.12049312567920936,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9768,Jesús Areso,10,736,D S,Athletic Club,La-Liga,2025-2026,0.0,0.003971882802231794,0.12228260869565218,0.06984459610817874,0.12228260869565218,0.9782608695652174,0.12228260869565218,0.0,0.0,0.003971882802231794,0.12338390422013143,0.08232557928473082,Jornada_10,10,2025-10-30 16:00:57,laliga_all
13417,Maroan Sannadi,8,246,F S,Athletic Club,La-Liga,2025-2026,0.3658536585365854,0.3494357092805752,0.0,0.215234249466803,2.5609756097560976,0.7317073170731708,0.7317073170731708,0.0,0.3658536585365854,0.3494357092805752,0.5774542718853166,0.012784299508827477,Jornada_10,10,2025-10-30 16:00:57,laliga_all
12263,Mikel Jauregizar,10,892,M,Athletic Club,La-Liga,2025-2026,0.10089686098654709,0.050320058075435485,0.0,0.058446613896320755,1.2107623318385652,0.7062780269058296,0.20179372197309417,0.0,0.10089686098654709,0.050320058075435485,0.2696483613998366,0.18509791767216316,Jornada_10,10,2025-10-30 16:00:57,laliga_all
5077,Mikel Vesga,8,170,M S,Athletic Club,La-Liga,2025-2026,0.0,0.009840665932963835,0.0,0.03497652621830207,0.5294117647058824,0.5294117647058824,0.0,0.0,0.0,0.009840665932963835,0.11944752602892761,0.07463033584987416,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9211,Nico Williams,6,426,M S,Athletic Club,La-Liga,2025-2026,0.2112676056338028,0.3476840470143607,0.2112676056338028,0.19073064583288113,2.112676056338028,1.4788732394366197,0.0,0.0,0.0,0.19065355357359834,0.41922436266298024,0.07729378778120162,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9825,Nicolás Serrano,3,122,M S,Athletic Club,La-Liga,2025-2026,0.0,0.1757481758345346,0.0,0.0973083555209832,3.6885245901639343,1.4754098360655739,0.0,0.0,0.0,0.1757481758345346,0.35504982241841615,0.141578127370506,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7779,Oihan Sancet,8,585,M S,Athletic Club,La-Liga,2025-2026,0.15384615384615385,0.40790842215602213,0.0,0.07806866415418112,2.3076923076923075,1.5384615384615385,0.0,0.0,0.0,0.2935580172790931,0.24674309904758743,0.05756291173971615,Jornada_10,10,2025-10-30 16:00:57,laliga_all
8765,Roberto Navarro,9,315,M S,Athletic Club,La-Liga,2025-2026,0.2857142857142857,0.10474698458399091,0.0,0.07995239219495229,1.1428571428571428,1.7142857142857144,0.2857142857142857,0.0,0.2857142857142857,0.10474698458399091,0.231228520827634,0.058205448091030114,Jornada_10,10,2025-10-30 16:00:57,laliga_all
11531,Unai Gómez,5,108,M S,Athletic Club,La-Liga,2025-2026,0.0,0.031791642929116834,0.0,0.1343124359846115,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,0.031791642929116834,0.20433872627715266,0.08181852909425892,Jornada_10,10,2025-10-30 16:00:57,laliga_all
5185,Unai Simón,10,900,GK,Athletic Club,La-Liga,2025-2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06231781672686338,0.06231781672686338,Jornada_10,10,2025-10-30 16:00:57,laliga_all
13821,Urko Izeta,3,24,S,Athletic Club,La-Liga,2025-2026,0.0,0.19268414005637138,0.0,0.12490640860050901,3.75,3.75,3.75,0.0,0.0,0.19268414005637138,0.12490640860050901,0.0,Jornada_10,10,2025-10-30 16:00:57,laliga_all
2229,Yuri,10,851,D S,Athletic Club,La-Liga,2025-2026,0.0,0.01624534268820818,0.0,0.020704613571721715,0.6345475910693302,0.42303172737955347,0.0,0.0,0.0,0.01624534268820818,0.17127468183934338,0.16178192494198523,Jornada_10,10,2025-10-30 16:00:57,laliga_all
2403,Íñigo Lekue,3,125,D S,Athletic Club,La-Liga,2025-2026,0.0,0.05698378801345825,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.05698378801345825,0.3221571207046509,0.26517333269119264,Jornada_10,10,2025-10-30 16:00:57,laliga_all
6531,Alexander Sørloth,9,358,F S,Atletico Madrid,La-Liga,2025-2026,0.5027932960893855,0.5160597060396019,0.0,0.011865424002682022,2.513966480446927,0.25139664804469275,0.5027932960893855,0.25139664804469275,0.5027932960893855,0.5160597060396019,0.42425524828404015,0.007859170228742347,Jornada_10,10,2025-10-30 16:00:57,laliga_all
2270,Antoine Griezmann,10,377,F S,Atletico Madrid,La-Liga,2025-2026,0.23872679045092837,0.334900570909841,0.0,0.17164516275061853,3.103448275862069,1.909814323607427,0.0,0.0,0.23872679045092837,0.334900570909841,0.7849336128968459,0.3741375771931691,Jornada_10,10,2025-10-30 16:00:57,laliga_all
5050,Clement Lenglet,5,399,D,Atletico Madrid,La-Liga,2025-2026,0.0,0.00847142525857552,0.0,0.004085258097576903,0.45112781954887216,0.45112781954887216,0.22556390977443608,0.22556390977443608,0.0,0.00847142525857552,0.36252577263945923,0.3592757285481557,Jornada_10,10,2025-10-30 16:00:57,laliga_all
9040,Conor Gallagher,10,281,M S,Atletico Madrid,La-Liga,2025-2026,0.32028469750889677,0.17835429710505057,0.0,0.1303605602729363,1.281138790035587,0.6405693950177935,0.32028469750889677,0.0,0.32028469750889677,0.17835429710505057,0.9732126569196423,0.6644978350379713,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7086,David Hancko,10,802,D S,Atletico Madrid,La-Liga,2025-2026,0.0,0.06763795785550167,0.11221945137157106,0.04279842254173875,1.2344139650872816,0.33665835411471323,0.0,0.0,0.0,0.06763795785550167,0.35834473639057757,0.27611395074728123,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7500,Giacomo Raspadori,6,121,F S,Atletico Madrid,La-Liga,2025-2026,0.0,0.6245625881124134,0.0,0.48990193261834214,4.462809917355372,2.231404958677686,0.0,0.0,0.0,0.6245625881124134,1.0934718073276446,0.0890302922853753,Jornada_10,10,2025-10-30 16:00:57,laliga_all
