id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3244,Nicolas de Preville,27,2012,5,2.8806500332430005,2,2.157636096701026,41,27,5,0,F M S,Metz,5,2.8806500332430005,5.104065637104213,1.430304378271103
5757,Farid Boulaya,24,1531,4,1.125219201669097,2,3.578162163496017,19,31,1,1,F M S,Metz,4,1.125219201669097,4.232255679555237,1.951333367265761
7763,Fabien Centonze,19,1584,4,0.8147917976602912,1,0.6267595142126083,15,11,3,0,D M S,Metz,4,0.8147917976602912,2.522169580683112,1.3704862846061587
5988,Ibrahima Niane,26,1598,3,4.079784777015448,1,1.7447658646851778,43,11,2,1,F S,Metz,2,3.319689195603132,4.690941059961915,0.9901986131444572
10439,Didier Lamkel Zé,9,613,3,2.49639068543911,0,0.2317686025053262,14,5,2,0,F S,Metz,3,2.49639068543911,3.424193933606148,0.8416596837341785
5676,Opa Nguette,26,1031,2,2.211426701396704,2,0.3016697987914085,23,11,1,0,F M S,Metz,2,2.211426701396704,2.624864680692553,1.0248968712985516
5686,Digbo Maiga,17,1282,2,0.9664333108812572,0,0.6028331071138382,11,11,6,0,D M S,Metz,2,0.9664333108812572,2.0793647188693285,0.9113218877464532
10342,Louis Mafouta,15,514,2,1.5718617718666792,0,0.2098364010453224,9,2,0,0,F S,Metz,2,1.5718617718666792,1.9822953809052704,0.2005980052053928
3358,Ibrahim Amadou,10,822,1,0.4581704158335924,0,0.0590901002287864,3,3,4,0,D M,Metz,1,0.4581704158335924,0.5453550107777119,0.5291406102478504
3507,Vincent Pajot,30,2334,1,0.8590747741982341,0,0.3064723033457994,14,14,6,1,M S,Metz,1,0.8590747741982341,3.581702468916774,3.1431401930749416
5745,Matthieu Udol,12,1008,1,0.659650694578886,0,0.1528173014521598,5,5,0,0,D S,Metz,1,0.659650694578886,2.3608462987467647,1.7100125243887303
7765,Thomas Delaine,29,2320,1,0.8769183866679668,2,1.6535928063094616,18,26,4,0,D M S,Metz,1,0.8769183866679668,4.122665096074343,2.3021345026791096
8119,Boubacar Traore,27,1710,1,0.5105080110952258,1,1.4325577896088362,22,16,7,1,M S,Metz,1,0.5105080110952258,3.825703723356128,2.029503108002245
8244,Dylan Bronn,30,2542,1,1.72653129696846,2,1.3998959586024284,15,4,8,1,D S,Metz,1,1.72653129696846,3.4034796245396137,2.595319639891386
8687,Kiki Kouyate,30,2668,1,1.8708831258118157,0,0.055647499859333,22,2,8,1,D,Metz,1,1.8708831258118157,3.164831534959376,2.6635400988161564
9021,Pape Sarr,33,2128,1,1.798304559662938,3,1.5993151916190982,31,20,7,0,F M S,Metz,1,1.798304559662938,5.455072950571775,2.9677818790078163
3539,Jean-Armel Kana-Biyik,10,667,0,0.0664997026324272,0,0.0,1,0,1,0,D S,Metz,0,0.0664997026324272,0.2951830979436636,0.2951830979436636
3581,Jemerson,15,1210,0,0.262751504778862,0,0.614333026111126,4,2,3,2,D,Metz,0,0.262751504778862,1.243451677262783,1.112917684018612
3657,Kevin N&#039;Doram,19,1245,0,1.3702639751136303,0,0.3683542916551232,7,11,5,0,D M S,Metz,0,1.3702639751136303,3.4170037265866995,3.0512095326557755
4803,Marc-Aurele Caillard,19,1538,0,0.0,0,0.0,0,0,1,0,GK S,Metz,0,0.0,0.5202830079942942,0.5202830079942942
5738,Amine Bassi,5,181,0,0.0895518008619546,0,0.4812453640624881,4,7,0,0,M S,Metz,0,0.0895518008619546,0.3666991014033556,0.2903445959091186
5984,Alexandre Oukidja,21,1881,0,0.0,0,0.0,0,0,2,1,GK,Metz,0,0.0,1.6525035984814167,1.6525035984814167
6407,Vágner,3,77,0,0.3500860035419464,0,0.0743696000427007,1,2,1,0,S,Metz,0,0.3500860035419464,0.3780051041394472,0.0
6860,Sofiane Alakouch,4,150,0,0.0164697002619504,0,0.0128966001793742,1,1,1,0,S,Metz,0,0.0164697002619504,0.0128966001793742,0.0128966001793742
