id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season,jornada,fecha_descarga
6954,Juan Camilo Hernández,11,958,4,3.2841504961252213,2,1.53885811381042,35,11,1,0,F,Real Betis,4,3.2841504961252213,6.500915743410587,1.8572508888319135,La-Liga,2025-2026,11,2025-11-06 15:15:55
8107,Jorge De Frutos,10,805,4,3.774438900873065,1,1.4378041997551918,17,13,0,0,F M,Rayo Vallecano,4,3.774438900873065,5.107890488579869,0.38442013040184975,La-Liga,2025-2026,11,2025-11-06 15:15:55
9275,Iván Romero,9,742,4,3.8805624544620514,0,0.887079942971468,22,8,1,0,F,Levante,4,3.8805624544620514,4.8150831907987595,0.6052074283361435,La-Liga,2025-2026,11,2025-11-06 15:15:55
11094,Antony,7,604,4,1.8586384281516075,1,1.0072637237608433,25,13,1,0,M,Real Betis,4,1.8586384281516075,5.153293550014496,2.8098913431167603,La-Liga,2025-2026,11,2025-11-06 15:15:55
12322,Tajon Buchanan,11,635,4,1.2587278001010418,0,1.3786886781454086,8,7,2,0,F M S,Villarreal,4,1.2587278001010418,4.329205488786101,1.7341936687007546,La-Liga,2025-2026,11,2025-11-06 15:15:55
1709,Cristhian Stuani,7,159,3,2.5491183400154114,0,0,4,0,2,0,F S,Girona,0,0.31928542256355286,0.8287108242511749,0.5094254016876221,La-Liga,2025-2026,11,2025-11-06 15:15:55
6637,Hugo Duro,11,575,3,2.0557893961668015,0,0.6471773386001587,10,4,0,0,F S,Valencia,3,2.0557893961668015,2.9423483684659004,0.8230845425277948,La-Liga,2025-2026,11,2025-11-06 15:15:55
7071,Álvaro García,11,704,3,2.709107905626297,1,2.8565725684165955,14,9,1,0,M S,Rayo Vallecano,3,2.709107905626297,5.7333778496831656,0.1676972322165966,La-Liga,2025-2026,11,2025-11-06 15:15:55
8026,Raphinha,6,398,3,2.3160031605511904,2,1.7994441706687212,16,12,2,0,F M S,Barcelona,3,2.3160031605511904,5.8543441593647,2.3617231249809265,La-Liga,2025-2026,11,2025-11-06 15:15:55
8066,Arnaut Danjuma Groeneveld,11,811,3,2.9769810289144516,1,0.5135617461055517,18,3,0,0,F M S,Valencia,3,2.2337034195661545,3.001203291118145,0.721618302166462,La-Liga,2025-2026,11,2025-11-06 15:15:55
10095,Abdessamad Ezzalzouli,7,483,3,3.326300412416458,1,2.0430884305387735,19,8,0,0,M S,Real Betis,3,3.326300412416458,5.924350261688232,1.1640654895454645,La-Liga,2025-2026,11,2025-11-06 15:15:55
11527,Lamine Yamal,7,546,3,2.85256677120924,4,2.0352021381258965,32,14,0,0,M S,Barcelona,2,2.1092891544103622,5.704531975090504,3.1199445873498917,La-Liga,2025-2026,11,2025-11-06 15:15:55
11822,Fermín López,7,394,3,1.2729672119021416,2,1.750237300992012,17,7,1,0,M S,Barcelona,3,1.2729672119021416,5.069066792726517,2.6692538782954216,La-Liga,2025-2026,11,2025-11-06 15:15:55
12160,Alberto Moleiro,11,602,3,1.523245234042406,2,1.4955814518034458,14,9,1,0,F M S,Villarreal,3,1.523245234042406,3.9461706802248955,1.5841586869210005,La-Liga,2025-2026,11,2025-11-06 15:15:55
12190,Arda Güler,11,728,3,2.9474594928324223,5,3.3487181905657053,19,27,1,0,M S,Real Madrid,3,2.9474594928324223,5.431741215288639,2.32207465544343,La-Liga,2025-2026,11,2025-11-06 15:15:55
12294,Carlos Vicente,11,709,3,2.9019883181899786,0,1.1949184201657772,7,11,0,0,F M S,Alaves,0,0.6721554901450872,1.91184027120471,0.4767807312309742,La-Liga,2025-2026,11,2025-11-06 15:15:55
12305,Isaac Romero,10,650,3,2.7539360262453556,0,0.6106556504964828,16,4,3,0,F S,Sevilla,3,2.7539360262453556,3.715568747371435,0.49360622093081474,La-Liga,2025-2026,11,2025-11-06 15:15:55
13789,Adrián Liso,8,703,3,1.7415241450071335,0,0,14,0,1,0,F M,Getafe,3,1.7415241450071335,1.8336753398180008,0.2006219457834959,La-Liga,2025-2026,11,2025-11-06 15:15:55
498,Alexis Sánchez,7,385,2,0.9552295804023743,1,0.4123203307390213,5,7,0,0,F M S,Sevilla,1,0.2119519617408514,1.3224504366517067,0.9048009291291237,La-Liga,2025-2026,11,2025-11-06 15:15:55
556,Marcus Rashford,11,719,2,2.8537830812856555,4,2.5775502510368824,35,21,1,0,M S,Barcelona,2,2.8537830812856555,6.063446938060224,2.6113480273634195,La-Liga,2025-2026,11,2025-11-06 15:15:55
813,Salomón Rondón,10,661,2,3.3768639769405127,0,0.19348198920488358,18,5,2,0,F S,Real Oviedo,2,2.633586360141635,2.687571957707405,0.3126807138323784,La-Liga,2025-2026,11,2025-11-06 15:15:55
1189,Lucas Boyé,8,553,2,1.9796431101858616,0,1.3745728731155396,18,12,0,1,F M S,Alaves,2,1.9796431101858616,3.362636063247919,0.6473297532647848,La-Liga,2025-2026,11,2025-11-06 15:15:55
2120,Gerard Moreno,4,250,2,1.2359856516122818,0,1.147827137261629,7,7,0,0,F,Villarreal,1,0.4927080422639847,2.653938837349415,1.882409580051899,La-Liga,2025-2026,11,2025-11-06 15:15:55
2270,Antoine Griezmann,11,391,2,1.9801857899874449,0,0.7190025150775909,15,8,0,0,F S,Atletico Madrid,2,1.9801857899874449,3.8653241991996765,1.6849706321954727,La-Liga,2025-2026,11,2025-11-06 15:15:55
2335,Pablo Fornals,11,929,2,1.3222483778372407,4,1.8593840757384896,13,18,1,0,M,Real Betis,2,1.3222483778372407,7.823956198990345,5.0542759373784065,La-Liga,2025-2026,11,2025-11-06 15:15:55
5074,Kike García,10,399,2,4.2898649871349335,0,0.9860512893646955,17,7,1,0,F S,Espanyol,1,3.5465873777866364,4.863071970641613,0.5343880243599415,La-Liga,2025-2026,11,2025-11-06 15:15:55
5656,Nicolas Pepe,11,741,2,4.569070141762495,1,2.8540606144815683,26,26,1,0,F M S,Villarreal,2,4.569070141762495,10.066767752170563,3.9927506167441607,La-Liga,2025-2026,11,2025-11-06 15:15:55
6227,Brais Méndez,10,597,2,2.1461456306278706,2,1.116061195731163,11,9,2,0,F M S,Real Sociedad,2,2.1461456306278706,4.41639170050621,1.9913483038544655,La-Liga,2025-2026,11,2025-11-06 15:15:55
6400,Antonio Martínez,11,716,2,2.6395115070044994,1,0.6223418563604355,19,3,0,0,F S,Alaves,2,2.6395115070044994,2.654120037332177,0.9087741505354643,La-Liga,2025-2026,11,2025-11-06 15:15:55
6531,Alexander Sørloth,10,428,2,2.18778245896101,0,0.46452947705984116,12,4,2,1,F S,Atletico Madrid,2,2.18778245896101,2.266698654741049,0.05802452750504017,La-Liga,2025-2026,11,2025-11-06 15:15:55
6933,Javi Puado,8,679,2,4.838970278389752,0,0.9579164311289787,15,10,2,0,F M,Espanyol,1,3.3524150969460607,3.2629179880023003,1.2333675622940063,La-Liga,2025-2026,11,2025-11-06 15:15:55
7070,Santiago Comesaña,10,640,2,2.1780854240059853,1,1.2239216342568398,11,9,2,0,M S,Villarreal,2,2.1780854240059853,7.407603954896331,4.923503777012229,La-Liga,2025-2026,11,2025-11-06 15:15:55
7810,Ruben Vargas,10,755,2,1.3080879338085651,4,1.764968678355217,19,11,1,0,F M S,Sevilla,2,1.3080879338085651,3.63825074583292,1.2361346166580915,La-Liga,2025-2026,11,2025-11-06 15:15:55
8091,Ronald Araújo,9,517,2,0.7628793679177761,0,0.048510245978832245,6,1,2,0,D S,Barcelona,2,0.7628793679177761,2.41320788115263,1.895219326019287,La-Liga,2025-2026,11,2025-11-06 15:15:55
8187,Georges Mikautadze,7,431,2,2.652756541967392,2,1.2433340679854155,12,5,0,0,F S,Villarreal,2,2.652756541967392,3.6270661801099777,0.18900461122393608,La-Liga,2025-2026,11,2025-11-06 15:15:55
8328,Azz-Eddine Ounahi,6,464,2,0.6413788720965385,0,0.8987996205687523,10,6,2,0,M S,Girona,2,0.6413788720965385,1.9504809975624084,1.3083622083067894,La-Liga,2025-2026,11,2025-11-06 15:15:55
8549,Ferrán Jutglà,9,540,2,1.982110284268856,0,0.8627032749354839,18,7,1,0,F M S,Celta Vigo,2,1.982110284268856,2.7617641910910606,1.3462195172905922,La-Liga,2025-2026,11,2025-11-06 15:15:55
8696,Pape Alassane Gueye,10,678,2,1.2840893026441336,1,0.9764644950628281,19,10,4,0,M S,Villarreal,2,1.2840893026441336,5.887458106502891,4.15048660337925,La-Liga,2025-2026,11,2025-11-06 15:15:55
8765,Roberto Navarro,10,405,2,1.0878017991781235,0,0.279833372682333,6,7,1,0,M S,Athletic Club,2,1.0878017991781235,0.8821514658629894,0.27657071128487587,La-Liga,2025-2026,11,2025-11-06 15:15:55
8824,Jude Bellingham,7,389,2,2.6856847256422043,1,0.8871806748211384,15,9,0,0,M S,Real Madrid,2,2.6856847256422043,4.1406379118561745,1.7086393311619759,La-Liga,2025-2026,11,2025-11-06 15:15:55
8935,Pedri,10,857,2,1.124854987487197,1,2.618949458003044,12,25,0,1,M,Barcelona,2,1.124854987487197,10.036441527307034,7.727477572858334,La-Liga,2025-2026,11,2025-11-06 15:15:55
9694,Diego López,11,826,2,1.6236261436715722,0,0.9058735594153404,11,5,2,0,F M S,Valencia,2,1.6236261436715722,2.9226199463009834,0.4763764999806881,La-Liga,2025-2026,11,2025-11-06 15:15:55
9796,Giuliano Simeone,11,846,2,2.9003612212836742,4,2.488960936665535,15,11,1,0,F M S,Atletico Madrid,2,2.9003612212836742,7.340296179056168,2.620120298117399,La-Liga,2025-2026,11,2025-11-06 15:15:55
11154,Pablo Durán,9,427,2,1.2964748423546553,0,0.037867382168769836,12,1,0,0,F M S,Celta Vigo,2,1.2964748423546553,1.509567528963089,0.23588779009878635,La-Liga,2025-2026,11,2025-11-06 15:15:55
11208,Mateo Joseph,10,578,2,2.9782681483775377,1,0.19681062828749418,18,5,0,0,F M S,Mallorca,2,2.9782681483775377,3.4017480984330177,0.2266693441197276,La-Liga,2025-2026,11,2025-11-06 15:15:55
11264,Carlos Álvarez,11,681,2,0.8481165124103427,1,1.743044838309288,11,11,1,0,M S,Levante,2,0.8481165124103427,4.394676667638123,2.4818064272403717,La-Liga,2025-2026,11,2025-11-06 15:15:55
11349,Mario Martín,11,688,2,1.104159563779831,0,0.13910973444581032,8,2,4,0,M S,Getafe,2,1.104159563779831,0.707772608846426,0.2867223173379898,La-Liga,2025-2026,11,2025-11-06 15:15:55
11402,Carlos Romero,11,972,2,1.3185977470129728,2,1.5835354253649712,11,12,0,0,D,Espanyol,2,1.3185977470129728,4.278241652995348,2.398221306502819,La-Liga,2025-2026,11,2025-11-06 15:15:55
11783,Akor Adams,9,374,2,2.1479710079729557,1,0.07580996304750443,12,2,1,0,F S,Sevilla,2,2.1479710079729557,2.237828318029642,0.4116829689592123,La-Liga,2025-2026,11,2025-11-06 15:15:55
13350,Roberto Fernández,11,766,2,3.0012076599523425,2,2.8106515100225806,24,10,0,0,F S,Espanyol,2,3.0012076599523425,5.990579774603248,0.9274646304547787,La-Liga,2025-2026,11,2025-11-06 15:15:55
13358,Thiago Almada,6,269,2,1.2178283855319023,1,0.6567318290472031,5,6,0,0,M S,Atletico Madrid,2,1.2178283855319023,2.893662706017494,1.1514260694384575,La-Liga,2025-2026,11,2025-11-06 15:15:55
14041,Vladyslav Vanat,8,592,2,2.4136705845594406,0,0.7737519964575768,9,5,0,0,F,Girona,2,2.4136705845594406,3.2730159945786,0.6645252406597137,La-Liga,2025-2026,11,2025-11-06 15:15:55
257,Jeremy Toljan,11,958,1,0.5873989202082157,2,2.1016296818852425,3,11,3,0,D,Levante,1,0.5873989202082157,4.29618476331234,2.176403185352683,La-Liga,2025-2026,11,2025-11-06 15:15:55
770,Ayoze Pérez,4,96,1,0.4270003139972687,0,0.09475034475326538,1,1,0,0,S,Villarreal,1,0.4270003139972687,1.1423560082912445,0.6206053383648396,La-Liga,2025-2026,11,2025-11-06 15:15:55
1003,Pablo Maffeo,7,571,1,0.1636094469577074,0,0.11598794348537922,2,4,3,0,D S,Mallorca,1,0.1636094469577074,2.3910677917301655,2.1114703491330147,La-Liga,2025-2026,11,2025-11-06 15:15:55
2186,Morales,11,187,1,1.7003175616264343,0,0.5101864412426949,4,5,1,0,M S,Levante,0,0.9570399522781372,2.7400531992316246,1.3679095190018415,La-Liga,2025-2026,11,2025-11-06 15:15:55
2290,Iago Aspas,9,376,1,1.6754222363233566,1,1.0726428236812353,11,14,1,0,F M S,Celta Vigo,1,1.6754222363233566,4.40027329325676,2.0052609220147133,La-Liga,2025-2026,11,2025-11-06 15:15:55
2306,Cédric Bakambu,7,49,1,0.8922426775097847,0,0.015491410158574581,4,1,0,0,S,Real Betis,1,0.8922426775097847,1.1686319001019,0.26089778915047646,La-Liga,2025-2026,11,2025-11-06 15:15:55
2308,Denis Suárez,9,330,1,0.5080717597156763,0,0.2733850032091141,3,4,2,0,M S,Alaves,1,0.5080717597156763,1.361625699326396,0.7584119942039251,La-Liga,2025-2026,11,2025-11-06 15:15:55
2399,Iñaki Williams,9,681,1,2.7497575245797634,0,0.6302201114594936,19,6,0,0,F M S,Athletic Club,0,2.0064799152314663,2.5536154434084892,0.9117313176393509,La-Liga,2025-2026,11,2025-11-06 15:15:55
2418,Álvaro Odriozola,1,59,1,0.5725881457328796,0,0,1,0,0,0,D,Real Sociedad,1,0.5725881457328796,0.5725881457328796,0,La-Liga,2025-2026,11,2025-11-06 15:15:55
2453,Marc Bartra,7,579,1,0.29761403799057007,0,0.018900977447628975,2,1,0,0,D S,Real Betis,1,0.29761403799057007,2.4907780373468995,2.4907780373468995,La-Liga,2025-2026,11,2025-11-06 15:15:55
2478,Carlos Soler,8,373,1,0.8454039692878723,0,1.0363442189991474,8,5,2,0,M S,Real Sociedad,1,0.8454039692878723,2.3190610706806183,1.565408879891038,La-Liga,2025-2026,11,2025-11-06 15:15:55
2624,Djibril Sow,7,509,1,0.22772696428000927,0,0.5259652994573116,4,3,1,0,M S,Sevilla,1,0.22772696428000927,1.8750890530645847,1.3617009557783604,La-Liga,2025-2026,11,2025-11-06 15:15:55
3059,Axel Witsel,8,647,1,0.4372222572565079,0,0.2310930509120226,6,5,0,1,M,Girona,1,0.4372222572565079,2.8497690074145794,2.483046565204859,La-Liga,2025-2026,11,2025-11-06 15:15:55
3264,Mauro Arambarri,11,973,1,1.5224982760846615,0,0.15516403317451477,16,3,1,0,M,Getafe,1,1.5224982760846615,1.496241681277752,0.21532378438860178,La-Liga,2025-2026,11,2025-11-06 15:15:55
5654,Baptiste Santamaria,11,620,1,0.516353402286768,1,0.7424618415534496,6,4,2,0,M S,Valencia,1,0.516353402286768,2.0160224977880716,1.770297322422266,La-Liga,2025-2026,11,2025-11-06 15:15:55
5666,Mouctar Diakhaby,7,449,1,0.632166750729084,0,0.05504954606294632,4,1,3,0,D S,Valencia,1,0.632166750729084,0.8095903322100639,0.7545407935976982,La-Liga,2025-2026,11,2025-11-06 15:15:55
5681,Giovani Lo Celso,10,712,1,1.6410964205861092,2,2.4186430238187313,16,20,3,0,M S,Real Betis,1,1.6410964205861092,7.271109700202942,4.450793564319611,La-Liga,2025-2026,11,2025-11-06 15:15:55
5682,Gonçalo Guedes,11,416,1,0.6348674818873405,1,0.32141695730388165,9,7,0,0,M S,Real Sociedad,1,0.6348674818873405,3.0176539830863476,2.337553970515728,La-Liga,2025-2026,11,2025-11-06 15:15:55
5706,Dodi Lukebakio,2,180,1,0.05466248095035553,0,0.8578585088253021,2,9,0,0,M,Sevilla,1,0.05466248095035553,1.0068341195583344,0.2612600550055504,La-Liga,2025-2026,11,2025-11-06 15:15:55
6087,Takuma Asano,6,292,1,0.6370887123048306,0,0,4,0,1,0,F M S,Mallorca,1,0.6370887123048306,0.6917644180357456,0.49141080118715763,La-Liga,2025-2026,11,2025-11-06 15:15:55
6126,Ander Guevara,7,222,1,0.5025340914726257,0,0.11654093861579895,1,2,0,0,M S,Alaves,1,0.5025340914726257,0.7242313772439957,0.6076904414221644,La-Liga,2025-2026,11,2025-11-06 15:15:55
6168,Leandro Cabrera,10,900,1,0.9667850844562054,0,0.32643749192357063,8,5,1,0,D,Espanyol,1,0.9667850844562054,3.147549208253622,2.8781698141247034,La-Liga,2025-2026,11,2025-11-06 15:15:55
6427,Aitor Ruibal,8,313,1,1.471909984946251,0,0.44624051079154015,7,5,0,0,M S,Real Betis,1,1.471909984946251,2.5217305086553097,0.8344365209341049,La-Liga,2025-2026,11,2025-11-06 15:15:55
6433,Jules Koundé,11,743,1,0.3669164627790451,0,0.20641129463911057,4,5,2,0,D S,Barcelona,1,0.3669164627790451,5.400188039988279,5.138153772801161,La-Liga,2025-2026,11,2025-11-06 15:15:55
6740,Miguel Ángel Rubio,4,113,1,0.5629894137382507,0,0,1,0,0,0,D S,Espanyol,1,0.5629894137382507,0.008532500825822353,0.008532500825822353,La-Liga,2025-2026,11,2025-11-06 15:15:55
7020,Gorka Guruzeta,9,517,1,1.668190736323595,0,0.11553225666284561,16,3,1,0,F M S,Athletic Club,1,1.668190736323595,2.1180380024015903,0.5843397546559572,La-Liga,2025-2026,11,2025-11-06 15:15:55
7074,Nicolás González,8,575,1,2.130194365978241,0,1.2394132316112518,17,4,2,0,D F M S,Atletico Madrid,1,2.130194365978241,4.407145857810974,2.056139240041375,La-Liga,2025-2026,11,2025-11-06 15:15:55
7174,Adrià Pedrosa,7,325,1,0.43854569643735886,0,0.7422460466623306,4,7,3,0,D S,"Elche,Sevilla",1,0.43854569643735886,3.0130375176668167,1.9960432387888432,La-Liga,2025-2026,11,2025-11-06 15:15:55
7236,Leander Dendoncker,10,872,1,0.3195981830358505,0,0.42255929857492447,5,6,2,0,M,Real Oviedo,1,0.3195981830358505,1.3656231444329023,0.7645949926227331,La-Liga,2025-2026,11,2025-11-06 15:15:55
7276,Robin Le Normand,10,888,1,1.0887540504336357,0,0,3,0,2,0,D,Atletico Madrid,1,1.0887540504336357,4.100982939824462,3.99866465292871,La-Liga,2025-2026,11,2025-11-06 15:15:55
7308,Ander Barrenetxea,11,861,1,1.3097112867981195,3,3.2353704534471035,16,21,1,0,F M,Real Sociedad,1,1.3097112867981195,6.430814653635025,3.693428583443165,La-Liga,2025-2026,11,2025-11-06 15:15:55
7604,Alejandro Catena,11,990,1,1.239174804650247,1,0.15196793526411057,6,4,4,0,D,Osasuna,1,1.239174804650247,1.4555423613637686,0.8175343628972769,La-Liga,2025-2026,11,2025-11-06 15:15:55
7779,Oihan Sancet,9,645,1,2.66807883605361,0,0.5074463170021772,16,10,1,0,M S,Athletic Club,0,1.924801204353571,1.6314330529421568,0.4017618354409933,La-Liga,2025-2026,11,2025-11-06 15:15:55
7829,Eder Militão,9,773,1,0.7725520534440875,1,0.7483007907867432,10,5,2,0,D,Real Madrid,1,0.7725520534440875,3.284448055550456,3.2274163141846657,La-Liga,2025-2026,11,2025-11-06 15:15:55
7888,Nemanja Gudelj,9,570,1,0.35705692134797573,0,0.13129394128918648,11,2,2,0,M S,Sevilla,1,0.35705692134797573,1.70076297596097,1.5803609564900398,La-Liga,2025-2026,11,2025-11-06 15:15:55
7916,Pol Lozano,11,876,1,0.15047372691333294,0,0.3186702160164714,6,7,2,0,M,Espanyol,1,0.15047372691333294,2.7728590425103903,2.397211542353034,La-Liga,2025-2026,11,2025-11-06 15:15:55
8001,Takefusa Kubo,9,502,1,1.0349691435694695,0,1.1790363043546677,10,10,0,0,F M S,Real Sociedad,1,1.0349691435694695,2.9935905039310455,1.9853099547326565,La-Liga,2025-2026,11,2025-11-06 15:15:55
8042,Raul García,11,319,1,1.9271257817745209,0,0.1672190073877573,10,2,1,0,F S,Osasuna,1,1.9271257817745209,1.7764842063188553,0.20181412994861603,La-Liga,2025-2026,11,2025-11-06 15:15:55
8045,Eric Garcia,11,846,1,1.8646820969879627,0,0.7918310835957527,10,15,0,0,D S,Barcelona,1,1.8646820969879627,8.117371693253517,7.511350229382515,La-Liga,2025-2026,11,2025-11-06 15:15:55
8070,Mateu Morey,9,460,1,0.18371310085058212,0,0.516222694888711,4,3,2,0,D S,Mallorca,1,0.18371310085058212,1.1125931404531002,0.4921427480876446,La-Liga,2025-2026,11,2025-11-06 15:15:55
8165,Lucien Agoume,9,764,1,0.18699822574853897,1,0.9468046613037586,2,8,4,0,M,Sevilla,1,0.18699822574853897,3.739445373415947,3.1418313682079315,La-Liga,2025-2026,11,2025-11-06 15:15:55
8230,German Valera,10,770,1,0.7779791131615639,1,1.3461952097713947,8,12,1,0,D F M S,Elche,1,0.7779791131615639,3.174319215118885,2.2570386454463005,La-Liga,2025-2026,11,2025-11-06 15:15:55
8292,Dani Olmo,9,494,1,1.8879101481288671,2,1.7116016205400229,20,13,0,0,M S,Barcelona,1,1.8879101481288671,7.053164049983025,4.179726108908653,La-Liga,2025-2026,11,2025-11-06 15:15:55
8417,Álex Baena,6,292,1,0.10796449147164822,1,1.7689004838466644,3,12,1,0,M S,Atletico Madrid,1,0.10796449147164822,1.942126452922821,0.7411490902304649,La-Liga,2025-2026,11,2025-11-06 15:15:55
8733,Alfonso Espino,7,112,1,0.9092073440551758,0,0.43568482622504234,2,2,0,0,D S,Rayo Vallecano,1,0.9092073440551758,1.359818272292614,0.04865162819623947,La-Liga,2025-2026,11,2025-11-06 15:15:55
8948,Aitor Paredes,7,545,1,0.8103449605405331,0,0,4,0,1,0,D S,Athletic Club,1,0.8103449605405331,0.3904898725450039,0.3904898725450039,La-Liga,2025-2026,11,2025-11-06 15:15:55
9011,Óscar Mingueza,10,623,1,0.30561947636306286,2,2.3777157366275787,7,14,1,0,D S,Celta Vigo,1,0.30561947636306286,4.894422389566898,3.58031190559268,La-Liga,2025-2026,11,2025-11-06 15:15:55
9040,Conor Gallagher,11,300,1,0.5811950759962201,0,0.4070146381855011,5,2,1,0,M S,Atletico Madrid,1,0.5811950759962201,3.1806693971157074,2.192459799349308,La-Liga,2025-2026,11,2025-11-06 15:15:55
9199,John Donald,7,165,1,0.7064490858465433,0,0,4,0,1,0,D M S,Elche,1,0.7064490858465433,2.6613654736429453,1.954916387796402,La-Liga,2025-2026,11,2025-11-06 15:15:55
9211,Nico Williams,7,456,1,1.6909532248973846,1,0.9027917236089706,11,7,0,0,M S,Athletic Club,0,0.9476755559444427,2.029577385634184,0.3658572621643543,La-Liga,2025-2026,11,2025-11-06 15:15:55
9218,Juan Iglesias,10,821,1,0.5674382755532861,0,0.11524932831525803,3,1,1,0,D M S,Getafe,1,0.5674382755532861,1.6029419302940369,1.5585659481585026,La-Liga,2025-2026,11,2025-11-06 15:15:55
9241,Alfon,5,184,1,0.5529619604349136,0,0.1707763820886612,5,3,0,0,D M S,Sevilla,1,0.5529619604349136,0.9211008884012699,0.1973625309765339,La-Liga,2025-2026,11,2025-11-06 15:15:55
9809,José Ángel Carmona,10,824,1,0.4875186216086149,3,1.128765344619751,7,6,4,0,D S,Sevilla,1,0.4875186216086149,3.5144513323903084,2.553486328572035,La-Liga,2025-2026,11,2025-11-06 15:15:55
9812,Isi Palazón,11,768,1,1.6944810086861253,2,1.62734941765666,14,14,4,0,F M S,Rayo Vallecano,0,0.9512033946812153,4.039434179663658,2.1336817406117916,La-Liga,2025-2026,11,2025-11-06 15:15:55
10078,Hugo Álvarez,7,336,1,0.05165326967835426,0,0.19922693446278572,1,6,0,0,D F S,Celta Vigo,1,0.05165326967835426,1.3019337356090546,1.1027067601680756,La-Liga,2025-2026,11,2025-11-06 15:15:55
10200,Rafa Marín,8,720,1,0.1847507283091545,0,0.06169832497835159,3,1,1,0,D,Villarreal,1,0.1847507283091545,3.9236823990941048,3.9236823990941048,La-Liga,2025-2026,11,2025-11-06 15:15:55
10273,Iker Benito,5,147,1,0.3859800510108471,0,0.14492438361048698,2,2,1,0,M S,Osasuna,1,0.3859800510108471,0.672303281724453,0.24680110812187195,La-Liga,2025-2026,11,2025-11-06 15:15:55
10364,Nahuel Tenaglia,10,900,1,0.8781758276745677,0,0.019095754250884056,8,1,1,0,D,Alaves,1,0.8781758276745677,1.343072783201933,1.3075681701302528,La-Liga,2025-2026,11,2025-11-06 15:15:55
10388,Luka Ilic,10,517,1,1.162211550399661,0,0.0591045543551445,4,1,2,1,F M S,Real Oviedo,1,1.162211550399661,1.0812596678733826,0.4379870444536209,La-Liga,2025-2026,11,2025-11-06 15:15:55
10494,Pablo Barrios Rivas,10,801,1,0.6603012047708035,0,0.480751134455204,11,7,0,0,M S,Atletico Madrid,1,0.6603012047708035,6.0204251408576965,5.1605705469846725,La-Liga,2025-2026,11,2025-11-06 15:15:55
